OrderID,OrderDate,ShipDate,ShipMode,CustomerID,Sales,Quantity,Discount,Profit,ProductCount
CA-2014-101476,2014-09-12 00:00:00.000000,2014-09-13 00:00:00.000000,First Class,SD-20485,69.99,1,0.0,30.0957,1
CA-2017-152275,2017-10-01 00:00:00.000000,2017-10-08 00:00:00.000000,Standard Class,KH-16630,6.672,6,0.2,0.5004,1
US-2016-123750,2016-04-15 00:00:00.000000,2016-04-21 00:00:00.000000,Standard Class,RB-19795,895.06,16,1.2999999999999998,-14.743599999999995,4
CA-2016-127369,2016-06-06 00:00:00.000000,2016-06-07 00:00:00.000000,First Class,DB-13060,714.3,5,0.0,207.147,1
US-2014-150574,2014-12-19 00:00:00.000000,2014-12-25 00:00:00.000000,Standard Class,MK-18160,252.61200000000002,7,0.8999999999999999,-22.2742,2
CA-2016-147375,2016-06-12 00:00:00.000000,2016-06-14 00:00:00.000000,Second Class,PO-19180,1321.467,10,0.5,156.8385,2
CA-2017-130043,2017-09-15 00:00:00.000000,2017-09-19 00:00:00.000000,Standard Class,BB-11545,31.872,8,0.2,11.5536,1
CA-2017-157252,2017-01-20 00:00:00.000000,2017-01-23 00:00:00.000000,Second Class,CV-12805,207.846,3,0.1,2.3094,1
CA-2016-115756,2016-09-05 00:00:00.000000,2016-09-07 00:00:00.000000,Second Class,PK-19075,634.46,21,0.0,129.39669999999998,6
CA-2017-154214,2017-03-20 00:00:00.000000,2017-03-25 00:00:00.000000,Second Class,TB-21595,2.91,1,0.0,1.3677,1
CA-2016-166674,2016-04-01 00:00:00.000000,2016-04-03 00:00:00.000000,Second Class,RB-19360,560.7800000000001,22,0.0,116.34880000000001,6
CA-2017-147277,2017-10-20 00:00:00.000000,2017-10-24 00:00:00.000000,Standard Class,EB-13705,949.7719999999999,4,0.6000000000000001,-9.289599999999993,2
CA-2016-100153,2016-12-13 00:00:00.000000,2016-12-17 00:00:00.000000,Standard Class,KH-16630,63.88,4,0.0,24.9132,1
US-2014-110674,2014-02-12 00:00:00.000000,2014-02-18 00:00:00.000000,Standard Class,SC-20095,129.568,2,0.2,-24.294,1
US-2016-157945,2016-09-26 00:00:00.000000,2016-10-01 00:00:00.000000,Standard Class,NF-18385,756.486,5,0.5,-92.7666,2
CA-2015-109638,2015-12-15 00:00:00.000000,2015-12-22 00:00:00.000000,Standard Class,JH-15985,1055.1419999999998,16,0.2,432.9348,3
CA-2016-109869,2016-04-22 00:00:00.000000,2016-04-29 00:00:00.000000,Standard Class,TN-21040,1588.3229999999999,20,1.7999999999999998,-857.1918000000001,5
US-2015-101399,2015-01-17 00:00:00.000000,2015-01-24 00:00:00.000000,Standard Class,JS-15940,254.744,7,0.6,-312.0614,1
CA-2017-154907,2017-03-31 00:00:00.000000,2017-04-04 00:00:00.000000,Standard Class,DS-13180,205.3328,2,0.32,-36.2352,1
US-2016-100419,2016-12-16 00:00:00.000000,2016-12-20 00:00:00.000000,Second Class,CC-12670,4.788,3,0.8,-7.9002,1
CA-2015-154144,2015-12-20 00:00:00.000000,2015-12-24 00:00:00.000000,Standard Class,MH-17785,55.48,1,0.0,26.6304,1
CA-2014-144666,2014-11-09 00:00:00.000000,2014-11-11 00:00:00.000000,Second Class,JP-15520,1517.574,27,0.35,201.21099999999998,6
CA-2016-103891,2016-07-12 00:00:00.000000,2016-07-19 00:00:00.000000,Standard Class,KH-16690,95.76,6,0.2,7.182,1
CA-2016-152632,2016-10-27 00:00:00.000000,2016-11-02 00:00:00.000000,Standard Class,JE-15475,40.2,3,0.0,19.296,1
CA-2016-100790,2016-06-26 00:00:00.000000,2016-07-02 00:00:00.000000,Standard Class,JG-15805,718.95,10,0.0,91.125,2
CA-2014-134677,2014-10-06 00:00:00.000000,2014-10-10 00:00:00.000000,Standard Class,XP-21865,9.09,3,0.0,1.9089,1
CA-2014-127691,2014-07-22 00:00:00.000000,2014-07-27 00:00:00.000000,Standard Class,EM-14065,165.94,4,0.0,59.261599999999994,2
CA-2017-140963,2017-06-10 00:00:00.000000,2017-06-13 00:00:00.000000,First Class,MT-18070,823.7249999999999,12,0.35,2.0524999999999984,3
CA-2014-154627,2014-10-29 00:00:00.000000,2014-10-31 00:00:00.000000,First Class,SA-20830,2735.952,6,0.2,341.994,1
CA-2014-133753,2014-06-09 00:00:00.000000,2014-06-13 00:00:00.000000,Second Class,CW-11905,142.344,5,0.6000000000000001,17.153999999999996,3
CA-2014-113362,2014-09-14 00:00:00.000000,2014-09-19 00:00:00.000000,Standard Class,AJ-10960,460.21999999999997,8,0.0,14.0752,2
CA-2016-169166,2016-05-09 00:00:00.000000,2016-05-14 00:00:00.000000,Standard Class,SS-20590,93.98,2,0.0,13.1572,1
US-2016-120929,2016-03-18 00:00:00.000000,2016-03-21 00:00:00.000000,Second Class,RO-19780,189.882,3,0.4,-94.941,1
CA-2015-134782,2015-12-27 00:00:00.000000,2015-12-31 00:00:00.000000,Standard Class,MD-17350,105.42,2,0.0,51.6558,1
CA-2016-126158,2016-07-25 00:00:00.000000,2016-07-31 00:00:00.000000,Standard Class,SC-20095,686.2439999999999,23,0.4,163.2002,4
US-2016-105578,2016-05-30 00:00:00.000000,2016-06-04 00:00:00.000000,Standard Class,MY-17380,874.308,10,2.5,33.042699999999996,5
CA-2017-134978,2017-11-12 00:00:00.000000,2017-11-15 00:00:00.000000,Second Class,EB-13705,15.92,5,0.2,5.373,1
CA-2015-145352,2015-03-16 00:00:00.000000,2015-03-22 00:00:00.000000,Standard Class,CM-12385,6412.7699999999995,12,0.0,3192.0681999999997,4
CA-2017-135307,2017-11-26 00:00:00.000000,2017-11-27 00:00:00.000000,First Class,LS-17245,164.34,5,0.0,52.5888,2
CA-2016-106341,2016-10-20 00:00:00.000000,2016-10-23 00:00:00.000000,First Class,LF-17185,7.152,3,0.2,0.7152,1
CA-2017-163405,2017-12-21 00:00:00.000000,2017-12-25 00:00:00.000000,Standard Class,BN-11515,12.51,5,0.0,3.4953000000000003,2
CA-2017-127432,2017-01-22 00:00:00.000000,2017-01-27 00:00:00.000000,Standard Class,AD-10180,4189.379999999999,13,0.0,1455.5515,4
CA-2015-157812,2015-03-22 00:00:00.000000,2015-03-26 00:00:00.000000,Standard Class,DB-13210,162.072,12,1.2000000000000002,-41.793899999999994,3
CA-2017-145142,2017-01-23 00:00:00.000000,2017-01-25 00:00:00.000000,First Class,MC-17605,210.98,2,0.0,21.098,1
US-2016-139486,2016-05-21 00:00:00.000000,2016-05-23 00:00:00.000000,First Class,LH-17155,121.436,5,0.2,14.751999999999999,2
CA-2015-158792,2015-12-26 00:00:00.000000,2016-01-02 00:00:00.000000,Standard Class,BD-11605,22.2,5,0.0,10.434,1
CA-2017-113558,2017-10-21 00:00:00.000000,2017-10-26 00:00:00.000000,Standard Class,PH-18790,729.648,6,0.4,47.8878,2
US-2015-138303,2015-09-03 00:00:00.000000,2015-09-07 00:00:00.000000,Standard Class,MG-18145,755.096,10,0.6000000000000001,-137.481,3
CA-2015-102848,2015-11-07 00:00:00.000000,2015-11-09 00:00:00.000000,Second Class,KB-16240,190.72,1,0.2,11.92,1
US-2017-129441,2017-09-07 00:00:00.000000,2017-09-11 00:00:00.000000,Standard Class,JC-15340,47.94,3,0.0,2.397,1
CA-2016-168753,2016-05-29 00:00:00.000000,2016-06-01 00:00:00.000000,Second Class,RL-19615,1002.7,10,0.0,285.761,2
CA-2016-126613,2016-07-10 00:00:00.000000,2016-07-16 00:00:00.000000,Standard Class,AA-10375,16.768,2,0.2,1.4672,1
US-2017-122637,2017-09-03 00:00:00.000000,2017-09-08 00:00:00.000000,Second Class,EP-13915,42.616,7,0.8,-68.1856,1
CA-2015-147851,2015-12-03 00:00:00.000000,2015-12-08 00:00:00.000000,Standard Class,MP-17470,10.752,4,0.2,3.36,1
CA-2015-134894,2015-12-07 00:00:00.000000,2015-12-11 00:00:00.000000,Standard Class,DK-12985,436.86,7,0.0,112.2738,2
CA-2014-140795,2014-02-01 00:00:00.000000,2014-02-03 00:00:00.000000,First Class,BD-11500,468.9,6,0.0,206.316,1
CA-2016-136924,2016-07-14 00:00:00.000000,2016-07-17 00:00:00.000000,First Class,ES-14080,380.864,8,0.2,38.0864,1
US-2015-120161,2015-12-18 00:00:00.000000,2015-12-23 00:00:00.000000,Standard Class,LM-17065,646.776,9,0.2,-145.5246,1
CA-2014-103849,2014-05-11 00:00:00.000000,2014-05-16 00:00:00.000000,Standard Class,PG-18895,225.016,7,1.0,-70.7293,3
CA-2017-162929,2017-11-19 00:00:00.000000,2017-11-22 00:00:00.000000,First Class,AS-10135,54.64,8,0.2,20.3448,2
CA-2015-113173,2015-11-15 00:00:00.000000,2015-11-17 00:00:00.000000,Second Class,DK-13225,270.356,17,1.2,-3.1479999999999997,3
CA-2016-136406,2016-04-15 00:00:00.000000,2016-04-17 00:00:00.000000,Second Class,BD-11320,1121.568,2,0.2,0.0,1
CA-2017-112774,2017-09-11 00:00:00.000000,2017-09-12 00:00:00.000000,First Class,RC-19960,34.504,1,0.2,6.0382,1
CA-2017-101945,2017-11-24 00:00:00.000000,2017-11-28 00:00:00.000000,Standard Class,GT-14710,10.824,3,0.2,2.5707,1
CA-2017-100650,2017-06-29 00:00:00.000000,2017-07-03 00:00:00.000000,Second Class,DK-13225,1295.78,2,0.0,310.9872,1
CA-2014-155852,2014-03-03 00:00:00.000000,2014-03-07 00:00:00.000000,Second Class,AJ-10945,19.456,4,0.2,3.4048,1
CA-2016-113243,2016-06-10 00:00:00.000000,2016-06-15 00:00:00.000000,Standard Class,OT-18730,1388.7800000000002,11,0.2,-191.56,3
CA-2017-118731,2017-11-20 00:00:00.000000,2017-11-22 00:00:00.000000,Second Class,LP-17080,126.656,10,0.2,43.9322,2
CA-2014-145576,2014-09-14 00:00:00.000000,2014-09-18 00:00:00.000000,Second Class,CA-12775,26.128,8,0.4,5.0743,2
CA-2015-130736,2015-12-07 00:00:00.000000,2015-12-09 00:00:00.000000,First Class,JF-15490,6.57,3,0.0,1.2006,2
CA-2017-137099,2017-12-07 00:00:00.000000,2017-12-10 00:00:00.000000,First Class,FP-14320,374.376,3,0.2,46.797,1
CA-2017-156951,2017-10-01 00:00:00.000000,2017-10-08 00:00:00.000000,Standard Class,EB-13840,643.52,21,0.4,81.7,4
CA-2017-164826,2017-12-28 00:00:00.000000,2018-01-04 00:00:00.000000,Standard Class,JF-15415,134.524,21,0.2,56.4337,4
CA-2016-127250,2016-11-03 00:00:00.000000,2016-11-07 00:00:00.000000,Standard Class,SF-20200,8.82,3,0.0,2.3814,1
CA-2015-149713,2015-09-18 00:00:00.000000,2015-09-22 00:00:00.000000,Second Class,TG-21640,187.94,20,0.0,90.7036,3
CA-2017-118640,2017-07-20 00:00:00.000000,2017-07-26 00:00:00.000000,Standard Class,CS-11950,78.504,3,0.8,2.9992,2
CA-2015-132906,2015-09-10 00:00:00.000000,2015-09-14 00:00:00.000000,Standard Class,CC-12145,51.52,4,0.0,1.5456,1
CA-2017-145233,2017-12-01 00:00:00.000000,2017-12-05 00:00:00.000000,Standard Class,DV-13465,1020.2630000000001,19,1.5,91.39,5
CA-2015-128139,2015-07-03 00:00:00.000000,2015-07-09 00:00:00.000000,Standard Class,BD-11725,365.91,4,0.0,149.48430000000002,2
US-2016-156986,2016-03-20 00:00:00.000000,2016-03-24 00:00:00.000000,Standard Class,ZC-21910,132.709,11,1.3,-22.145899999999997,4
CA-2014-135405,2014-01-09 00:00:00.000000,2014-01-13 00:00:00.000000,Standard Class,MS-17830,40.544,5,0.4,10.918,2
CA-2014-131450,2014-08-08 00:00:00.000000,2014-08-15 00:00:00.000000,Standard Class,LR-16915,2049.816,18,0.4,604.5839,4
CA-2016-120180,2016-07-14 00:00:00.000000,2016-07-16 00:00:00.000000,First Class,TP-21130,11.632,2,0.2,1.0178,1
US-2016-100720,2016-07-16 00:00:00.000000,2016-07-21 00:00:00.000000,Standard Class,CK-12205,644.198,9,1.0,-143.4208,3
CA-2014-149958,2014-03-15 00:00:00.000000,2014-03-19 00:00:00.000000,Standard Class,AS-10240,370.782,14,2.0,33.598,5
US-2014-105767,2014-05-23 00:00:00.000000,2014-05-27 00:00:00.000000,Standard Class,AR-10510,79.638,13,1.2999999999999998,-10.362,3
CA-2016-161816,2016-04-28 00:00:00.000000,2016-05-01 00:00:00.000000,First Class,NB-18655,385.288,7,0.4,47.2729,2
CA-2016-121223,2016-09-11 00:00:00.000000,2016-09-13 00:00:00.000000,Second Class,GD-14590,737.394,11,0.6000000000000001,-155.2983,2
CA-2017-138611,2017-11-14 00:00:00.000000,2017-11-17 00:00:00.000000,Second Class,CK-12595,123.588,12,1.1,13.1952,2
CA-2017-117947,2017-08-18 00:00:00.000000,2017-08-23 00:00:00.000000,Second Class,NG-18355,283.774,17,0.2,90.71870000000001,5
US-2014-111171,2014-12-26 00:00:00.000000,2014-12-31 00:00:00.000000,Standard Class,CA-12265,8.69,5,0.8,-14.773,1
CA-2015-138009,2015-11-29 00:00:00.000000,2015-12-03 00:00:00.000000,Standard Class,SF-20965,1542.47,20,0.1,444.2672,4
CA-2017-163020,2017-09-15 00:00:00.000000,2017-09-19 00:00:00.000000,Standard Class,MO-17800,35.56,7,0.0,12.0904,1
CA-2017-153787,2017-05-19 00:00:00.000000,2017-05-23 00:00:00.000000,Standard Class,AT-10735,97.16,2,0.0,28.1764,1
CA-2017-133431,2017-12-17 00:00:00.000000,2017-12-21 00:00:00.000000,Standard Class,LC-17140,28.47,8,0.2,11.2293,2
US-2016-135720,2016-12-11 00:00:00.000000,2016-12-13 00:00:00.000000,Second Class,FM-14380,663.952,12,0.6000000000000001,8.3077,3
CA-2017-144694,2017-09-24 00:00:00.000000,2017-09-26 00:00:00.000000,Second Class,BD-11605,253.82399999999998,6,0.4,87.9882,2
CA-2015-168004,2015-10-04 00:00:00.000000,2015-10-09 00:00:00.000000,Second Class,DJ-13420,392.94,3,0.0,43.2234,1
US-2016-123470,2016-08-15 00:00:00.000000,2016-08-21 00:00:00.000000,Standard Class,ME-17725,141.21,6,0.8999999999999999,-1.6140000000000008,2
CA-2016-115917,2016-05-20 00:00:00.000000,2016-05-25 00:00:00.000000,Standard Class,RB-19465,1064.624,9,0.2,277.8048,2
CA-2016-147067,2016-12-18 00:00:00.000000,2016-12-22 00:00:00.000000,Standard Class,JD-16150,18.84,3,0.0,6.0288,1
CA-2017-167913,2017-07-30 00:00:00.000000,2017-08-03 00:00:00.000000,Second Class,JL-15835,356.65,9,0.0,98.50399999999999,2
CA-2017-106103,2017-06-10 00:00:00.000000,2017-06-15 00:00:00.000000,Standard Class,SC-20305,132.52,4,0.0,54.3332,1
US-2017-127719,2017-07-21 00:00:00.000000,2017-07-25 00:00:00.000000,Standard Class,TW-21025,6.48,1,0.0,3.1752,1
CA-2017-126221,2017-12-30 00:00:00.000000,2018-01-05 00:00:00.000000,Standard Class,CC-12430,209.3,2,0.0,56.511,1
CA-2016-103947,2016-04-01 00:00:00.000000,2016-04-08 00:00:00.000000,Standard Class,BB-10990,61.70399999999999,7,0.4,12.876900000000001,2
CA-2016-160745,2016-12-11 00:00:00.000000,2016-12-16 00:00:00.000000,Second Class,AR-10825,633.1759999999999,11,0.2,60.3462,3
CA-2016-132661,2016-10-23 00:00:00.000000,2016-10-29 00:00:00.000000,Standard Class,SR-20740,379.4,10,0.0,178.318,1
CA-2017-140844,2017-06-19 00:00:00.000000,2017-06-23 00:00:00.000000,Standard Class,AR-10405,200.94,10,0.0,56.2874,2
CA-2016-137239,2016-08-22 00:00:00.000000,2016-08-28 00:00:00.000000,Standard Class,CR-12730,251.15800000000002,6,1.0999999999999999,51.184200000000004,3
US-2016-156097,2016-09-19 00:00:00.000000,2016-09-19 00:00:00.000000,Same Day,EH-14125,703.68,4,1.1,-53.56,2
CA-2015-146563,2015-08-24 00:00:00.000000,2015-08-28 00:00:00.000000,Standard Class,CB-12025,2645.021,29,1.5,-133.18769999999995,4
CA-2016-123666,2016-03-26 00:00:00.000000,2016-03-30 00:00:00.000000,Standard Class,SP-20545,459.95,5,0.0,18.398,1
CA-2016-143308,2016-11-04 00:00:00.000000,2016-11-04 00:00:00.000000,Same Day,RC-19825,10.74,3,0.0,5.2626,1
CA-2017-132682,2017-06-08 00:00:00.000000,2017-06-10 00:00:00.000000,Second Class,TH-21235,490.39200000000005,9,0.6000000000000001,59.4036,3
CA-2014-156314,2014-12-24 00:00:00.000000,2014-12-26 00:00:00.000000,First Class,RP-19390,30.36,5,0.2,8.7285,1
US-2017-106663,2017-06-09 00:00:00.000000,2017-06-13 00:00:00.000000,Standard Class,MO-17800,169.25300000000001,12,1.3,-74.9161,3
CA-2017-111178,2017-06-15 00:00:00.000000,2017-06-22 00:00:00.000000,Standard Class,TD-20995,19.56,5,0.2,1.7115,1
CA-2017-130351,2017-12-05 00:00:00.000000,2017-12-08 00:00:00.000000,First Class,RB-19570,199.73000000000002,11,0.0,74.8437,3
US-2017-119438,2017-03-18 00:00:00.000000,2017-03-23 00:00:00.000000,Standard Class,CD-11980,296.022,12,2.4000000000000004,-364.3734,4
CA-2016-164511,2016-11-19 00:00:00.000000,2016-11-24 00:00:00.000000,Standard Class,DJ-13630,147.91199999999998,9,0.2,25.784799999999997,3
US-2017-168116,2017-11-04 00:00:00.000000,2017-11-04 00:00:00.000000,Same Day,GT-14635,8167.419999999999,6,0.7,-3825.3394000000003,2
CA-2014-157784,2014-07-05 00:00:00.000000,2014-07-08 00:00:00.000000,First Class,MC-17845,514.0300000000001,8,0.0,179.39239999999998,3
CA-2017-161480,2017-12-25 00:00:00.000000,2017-12-29 00:00:00.000000,Standard Class,RA-19285,191.984,2,0.2,4.7996,1
US-2014-117135,2014-06-21 00:00:00.000000,2014-06-23 00:00:00.000000,Second Class,NP-18325,425.66999999999996,5,0.0,98.92980000000001,3
CA-2015-131534,2015-03-28 00:00:00.000000,2015-04-02 00:00:00.000000,Standard Class,AB-10165,199.64000000000001,6,0.0,40.968,2
CA-2015-119291,2015-05-14 00:00:00.000000,2015-05-17 00:00:00.000000,First Class,JO-15550,570.492,29,2.4,113.4179,7
CA-2017-114552,2017-09-02 00:00:00.000000,2017-09-08 00:00:00.000000,Standard Class,Dl-13600,15.072,3,0.2,4.1448,1
CA-2016-163755,2016-11-04 00:00:00.000000,2016-11-08 00:00:00.000000,Second Class,AS-10285,209.88,3,0.0,35.6796,1
CA-2015-142027,2015-04-09 00:00:00.000000,2015-04-14 00:00:00.000000,Standard Class,JK-15370,369.912,3,0.2,-13.8717,1
CA-2014-138527,2014-09-12 00:00:00.000000,2014-09-17 00:00:00.000000,Standard Class,BN-11470,192.424,8,0.6000000000000001,24.680699999999998,3
CA-2014-112158,2014-12-02 00:00:00.000000,2014-12-04 00:00:00.000000,First Class,DP-13165,1050.6,17,0.4,-41.93959999999999,3
CA-2014-113887,2014-04-05 00:00:00.000000,2014-04-07 00:00:00.000000,First Class,TH-21550,55.48,1,0.0,26.6304,1
CA-2017-146136,2017-09-03 00:00:00.000000,2017-09-07 00:00:00.000000,Standard Class,AP-10915,24.448,4,0.2,8.8624,1
US-2017-100048,2017-05-19 00:00:00.000000,2017-05-24 00:00:00.000000,Standard Class,RS-19765,889.29,11,0.0,313.0254,3
CA-2014-153150,2014-07-01 00:00:00.000000,2014-07-06 00:00:00.000000,Second Class,Dl-13600,19.92,5,0.2,6.972,1
CA-2014-130092,2014-01-11 00:00:00.000000,2014-01-14 00:00:00.000000,First Class,SV-20365,9.94,2,0.0,3.0814,1
CA-2017-108910,2017-09-24 00:00:00.000000,2017-09-29 00:00:00.000000,Standard Class,KC-16540,103.056,3,0.2,24.4758,1
CA-2014-104472,2014-06-02 00:00:00.000000,2014-06-07 00:00:00.000000,Standard Class,CK-12325,133.128,9,0.2,41.4336,2
CA-2016-112942,2016-02-13 00:00:00.000000,2016-02-18 00:00:00.000000,Standard Class,RD-19810,146.82,3,0.0,73.41,1
CA-2016-142335,2016-12-15 00:00:00.000000,2016-12-19 00:00:00.000000,Standard Class,MP-17965,1949.31,6,0.0,311.4315,2
CA-2014-117429,2014-10-07 00:00:00.000000,2014-10-13 00:00:00.000000,Standard Class,MR-17545,129.92,5,0.2,21.112,1
CA-2016-114713,2016-07-07 00:00:00.000000,2016-07-12 00:00:00.000000,Standard Class,SC-20695,45.584,7,0.2,5.1282,1
CA-2017-144113,2017-09-16 00:00:00.000000,2017-09-20 00:00:00.000000,Standard Class,JF-15355,73.56,3,0.4,11.967600000000001,2
US-2016-150861,2016-12-03 00:00:00.000000,2016-12-06 00:00:00.000000,First Class,EG-13900,1165.3279999999997,18,0.5,46.3184,5
CA-2017-131954,2017-01-21 00:00:00.000000,2017-01-25 00:00:00.000000,Standard Class,DS-13030,654.2420000000001,22,0.6000000000000001,164.42659999999998,6
CA-2014-132500,2014-09-08 00:00:00.000000,2014-09-12 00:00:00.000000,Standard Class,GZ-14470,49.98,2,0.0,8.4966,1
CA-2014-112326,2014-01-04 00:00:00.000000,2014-01-08 00:00:00.000000,Standard Class,PO-19195,288.06,8,1.2000000000000002,-65.9901,3
US-2016-146710,2016-08-27 00:00:00.000000,2016-09-01 00:00:00.000000,Standard Class,SS-20875,114.84,11,0.8,-1.918800000000001,4
CA-2014-124429,2014-05-27 00:00:00.000000,2014-05-27 00:00:00.000000,Same Day,MH-17785,926.44,14,0.2,-21.169600000000003,2
CA-2016-150889,2016-03-20 00:00:00.000000,2016-03-22 00:00:00.000000,Second Class,PB-19105,11.992,1,0.2,0.8994,1
CA-2017-126074,2017-10-02 00:00:00.000000,2017-10-06 00:00:00.000000,Standard Class,RF-19735,275.65000000000003,22,0.0,107.6926,4
CA-2016-110499,2016-04-07 00:00:00.000000,2016-04-09 00:00:00.000000,First Class,YC-21895,1199.976,3,0.2,374.9925,1
CA-2015-135272,2015-12-07 00:00:00.000000,2015-12-12 00:00:00.000000,Standard Class,MS-17830,79.92,4,0.0,28.7712,1
CA-2016-140928,2016-09-18 00:00:00.000000,2016-09-22 00:00:00.000000,Standard Class,NB-18655,383.438,4,0.45,-167.3184,1
CA-2014-106803,2014-12-29 00:00:00.000000,2015-01-02 00:00:00.000000,Standard Class,DC-13285,144.35999999999999,6,0.0,54.796800000000005,2
CA-2017-117240,2017-07-23 00:00:00.000000,2017-07-28 00:00:00.000000,Standard Class,CP-12340,13.128,3,0.2,4.2666,1
CA-2017-133333,2017-09-18 00:00:00.000000,2017-09-22 00:00:00.000000,Standard Class,BF-11020,22.72,4,0.0,10.224,1
CA-2015-112319,2015-08-31 00:00:00.000000,2015-09-05 00:00:00.000000,Standard Class,AR-10510,58.32,9,0.0,27.9936,1
CA-2017-126046,2017-11-03 00:00:00.000000,2017-11-07 00:00:00.000000,Standard Class,JC-16105,12.39,3,0.0,5.6994,1
CA-2015-114923,2015-02-08 00:00:00.000000,2015-02-13 00:00:00.000000,Standard Class,LH-17020,107.982,3,0.4,-26.9955,1
CA-2014-162775,2014-01-13 00:00:00.000000,2014-01-15 00:00:00.000000,Second Class,CS-12250,1287.26,20,0.0,326.5672,5
CA-2014-106810,2014-05-14 00:00:00.000000,2014-05-20 00:00:00.000000,Standard Class,AJ-10795,310.88,2,0.2,23.316,1
CA-2016-157245,2016-05-19 00:00:00.000000,2016-05-24 00:00:00.000000,Standard Class,LE-16810,641.96,2,0.0,179.7488,1
CA-2017-104220,2017-01-30 00:00:00.000000,2017-02-05 00:00:00.000000,Standard Class,BV-11245,340.21999999999997,20,0.0,105.9391,6
CA-2014-165974,2014-06-29 00:00:00.000000,2014-07-06 00:00:00.000000,Standard Class,DL-12865,32.76,7,0.2,3.6855,1
CA-2015-144267,2015-08-21 00:00:00.000000,2015-08-23 00:00:00.000000,First Class,NZ-18565,632.148,11,0.2,82.6192,4
US-2015-157014,2015-10-03 00:00:00.000000,2015-10-06 00:00:00.000000,Second Class,BM-11785,139.544,10,1.5999999999999999,-40.1648,4
CA-2015-154921,2015-05-23 00:00:00.000000,2015-05-28 00:00:00.000000,Standard Class,EA-14035,186.69,3,0.0,87.7443,1
CA-2017-129567,2017-03-17 00:00:00.000000,2017-03-21 00:00:00.000000,Second Class,CL-12565,17.456,2,0.2,5.8914,1
CA-2015-154620,2015-12-12 00:00:00.000000,2015-12-16 00:00:00.000000,Standard Class,LT-17110,348.928,2,0.2,34.8928,1
CA-2015-115938,2015-06-26 00:00:00.000000,2015-06-30 00:00:00.000000,Standard Class,SA-20830,535.36,16,0.0,174.25940000000003,4
CA-2016-105256,2016-05-20 00:00:00.000000,2016-05-20 00:00:00.000000,Same Day,JK-15730,1363.96,5,0.2,85.2475,1
CA-2014-156433,2014-09-20 00:00:00.000000,2014-09-26 00:00:00.000000,Standard Class,ES-14020,31.68,6,0.0,15.2244,2
CA-2017-151428,2017-09-21 00:00:00.000000,2017-09-26 00:00:00.000000,Standard Class,RH-19495,20.16,7,0.0,9.8784,1
CA-2015-124653,2015-12-24 00:00:00.000000,2015-12-26 00:00:00.000000,First Class,DB-13120,167.31,16,0.0,80.30879999999999,3
CA-2015-101910,2015-11-27 00:00:00.000000,2015-12-03 00:00:00.000000,Standard Class,CD-11920,283.92,5,0.2,17.745,1
CA-2017-105809,2017-02-20 00:00:00.000000,2017-02-23 00:00:00.000000,First Class,HW-14935,238.19799999999998,3,0.2,26.2331,2
