sales_key,row_id,order_id,order_date_key,ship_date_key,customer_key,product_key,store_key,shipmode_key,sales,quantity,discount,profit
302,76,US-2017-118038,20171209,20171211,34,74,3,NULL,1.25,3,0.80,-1.9344
303,76,US-2017-118038,20171209,20171211,34,74,2,NULL,1.25,3,0.80,-1.9344
304,76,US-2017-118038,20171209,20171211,34,74,1,NULL,1.25,3,0.80,-1.9344
305,77,US-2017-118038,20171209,20171211,34,75,4,NULL,9.71,3,0.60,-5.8248
306,77,US-2017-118038,20171209,20171211,34,75,3,NULL,9.71,3,0.60,-5.8248
307,77,US-2017-118038,20171209,20171211,34,75,2,NULL,9.71,3,0.60,-5.8248
308,77,US-2017-118038,20171209,20171211,34,75,1,NULL,9.71,3,0.60,-5.8248
309,78,US-2017-118038,20171209,20171211,34,76,4,NULL,27.24,3,0.20,2.7240
310,78,US-2017-118038,20171209,20171211,34,76,3,NULL,27.24,3,0.20,2.7240
311,78,US-2017-118038,20171209,20171211,34,76,2,NULL,27.24,3,0.20,2.7240
312,78,US-2017-118038,20171209,20171211,34,76,1,NULL,27.24,3,0.20,2.7240
313,79,US-2014-147606,20141126,20141201,33,77,4,NULL,19.30,5,0.60,-14.4750
314,79,US-2014-147606,20141126,20141201,33,77,3,NULL,19.30,5,0.60,-14.4750
315,79,US-2014-147606,20141126,20141201,33,77,2,NULL,19.30,5,0.60,-14.4750
316,79,US-2014-147606,20141126,20141201,33,77,1,NULL,19.30,5,0.60,-14.4750
317,80,CA-2016-127208,20160612,20160615,35,78,4,NULL,208.16,1,0.00,56.2032
318,80,CA-2016-127208,20160612,20160615,35,78,3,NULL,208.16,1,0.00,56.2032
319,80,CA-2016-127208,20160612,20160615,35,78,2,NULL,208.16,1,0.00,56.2032
320,80,CA-2016-127208,20160612,20160615,35,78,1,NULL,208.16,1,0.00,56.2032
321,81,CA-2016-127208,20160612,20160615,35,79,4,NULL,16.74,3,0.00,8.0352
322,81,CA-2016-127208,20160612,20160615,35,79,3,NULL,16.74,3,0.00,8.0352
323,81,CA-2016-127208,20160612,20160615,35,79,2,NULL,16.74,3,0.00,8.0352
324,81,CA-2016-127208,20160612,20160615,35,79,1,NULL,16.74,3,0.00,8.0352
325,82,CA-2014-139451,20141012,20141016,36,80,4,NULL,14.90,5,0.00,4.1720
326,82,CA-2014-139451,20141012,20141016,36,80,3,NULL,14.90,5,0.00,4.1720
327,82,CA-2014-139451,20141012,20141016,36,80,2,NULL,14.90,5,0.00,4.1720
328,82,CA-2014-139451,20141012,20141016,36,80,1,NULL,14.90,5,0.00,4.1720
329,83,CA-2014-139451,20141012,20141016,36,81,4,NULL,21.39,1,0.00,6.2031
330,83,CA-2014-139451,20141012,20141016,36,81,3,NULL,21.39,1,0.00,6.2031
331,83,CA-2014-139451,20141012,20141016,36,81,2,NULL,21.39,1,0.00,6.2031
332,83,CA-2014-139451,20141012,20141016,36,81,1,NULL,21.39,1,0.00,6.2031
333,84,CA-2015-149734,20150903,20150908,37,82,4,NULL,200.98,7,0.20,62.8075
334,84,CA-2015-149734,20150903,20150908,37,82,3,NULL,200.98,7,0.20,62.8075
335,84,CA-2015-149734,20150903,20150908,37,82,2,NULL,200.98,7,0.20,62.8075
336,84,CA-2015-149734,20150903,20150908,37,82,1,NULL,200.98,7,0.20,62.8075
337,85,US-2017-119662,20171113,20171116,38,83,4,NULL,230.38,3,0.20,-48.9549
338,85,US-2017-119662,20171113,20171116,38,83,3,NULL,230.38,3,0.20,-48.9549
339,85,US-2017-119662,20171113,20171116,38,83,2,NULL,230.38,3,0.20,-48.9549
340,85,US-2017-119662,20171113,20171116,38,83,1,NULL,230.38,3,0.20,-48.9549
341,86,CA-2017-140088,20170528,20170530,23,84,4,NULL,301.96,2,0.00,33.2156
342,86,CA-2017-140088,20170528,20170530,23,84,3,NULL,301.96,2,0.00,33.2156
343,86,CA-2017-140088,20170528,20170530,23,84,2,NULL,301.96,2,0.00,33.2156
344,86,CA-2017-140088,20170528,20170530,23,84,1,NULL,301.96,2,0.00,33.2156
345,87,CA-2017-155558,20171026,20171102,39,85,4,NULL,19.99,1,0.00,6.7966
346,87,CA-2017-155558,20171026,20171102,39,85,3,NULL,19.99,1,0.00,6.7966
347,87,CA-2017-155558,20171026,20171102,39,85,2,NULL,19.99,1,0.00,6.7966
348,87,CA-2017-155558,20171026,20171102,39,85,1,NULL,19.99,1,0.00,6.7966
349,88,CA-2017-155558,20171026,20171102,39,86,4,NULL,6.16,2,0.00,2.9568
350,88,CA-2017-155558,20171026,20171102,39,86,3,NULL,6.16,2,0.00,2.9568
351,88,CA-2017-155558,20171026,20171102,39,86,2,NULL,6.16,2,0.00,2.9568
352,88,CA-2017-155558,20171026,20171102,39,86,1,NULL,6.16,2,0.00,2.9568
353,89,CA-2016-159695,20160405,20160410,40,87,4,NULL,158.37,7,0.20,13.8572
354,89,CA-2016-159695,20160405,20160410,40,87,3,NULL,158.37,7,0.20,13.8572
355,89,CA-2016-159695,20160405,20160410,40,87,2,NULL,158.37,7,0.20,13.8572
356,89,CA-2016-159695,20160405,20160410,40,87,1,NULL,158.37,7,0.20,13.8572
357,90,CA-2016-109806,20160917,20160922,41,88,4,NULL,20.10,3,0.00,6.6330
358,90,CA-2016-109806,20160917,20160922,41,88,3,NULL,20.10,3,0.00,6.6330
359,90,CA-2016-109806,20160917,20160922,41,88,2,NULL,20.10,3,0.00,6.6330
360,90,CA-2016-109806,20160917,20160922,41,88,1,NULL,20.10,3,0.00,6.6330
361,91,CA-2016-109806,20160917,20160922,41,41,4,NULL,73.58,2,0.20,8.2782
362,91,CA-2016-109806,20160917,20160922,41,41,3,NULL,73.58,2,0.20,8.2782
363,91,CA-2016-109806,20160917,20160922,41,41,2,NULL,73.58,2,0.20,8.2782
364,91,CA-2016-109806,20160917,20160922,41,41,1,NULL,73.58,2,0.20,8.2782
365,92,CA-2016-109806,20160917,20160922,41,89,4,NULL,6.48,1,0.00,3.1104
366,92,CA-2016-109806,20160917,20160922,41,89,3,NULL,6.48,1,0.00,3.1104
367,92,CA-2016-109806,20160917,20160922,41,89,2,NULL,6.48,1,0.00,3.1104
368,92,CA-2016-109806,20160917,20160922,41,89,1,NULL,6.48,1,0.00,3.1104
369,93,CA-2015-149587,20150131,20150205,42,90,4,NULL,12.96,2,0.00,6.2208
370,93,CA-2015-149587,20150131,20150205,42,90,3,NULL,12.96,2,0.00,6.2208
371,93,CA-2015-149587,20150131,20150205,42,90,2,NULL,12.96,2,0.00,6.2208
372,93,CA-2015-149587,20150131,20150205,42,90,1,NULL,12.96,2,0.00,6.2208
373,94,CA-2015-149587,20150131,20150205,42,91,4,NULL,53.34,3,0.00,16.5354
374,94,CA-2015-149587,20150131,20150205,42,91,3,NULL,53.34,3,0.00,16.5354
375,94,CA-2015-149587,20150131,20150205,42,91,2,NULL,53.34,3,0.00,16.5354
376,94,CA-2015-149587,20150131,20150205,42,91,1,NULL,53.34,3,0.00,16.5354
377,95,CA-2015-149587,20150131,20150205,42,92,4,NULL,32.96,2,0.00,16.1504
378,95,CA-2015-149587,20150131,20150205,42,92,3,NULL,32.96,2,0.00,16.1504
379,95,CA-2015-149587,20150131,20150205,42,92,2,NULL,32.96,2,0.00,16.1504
380,95,CA-2015-149587,20150131,20150205,42,92,1,NULL,32.96,2,0.00,16.1504
381,96,US-2017-109484,20171106,20171112,43,93,4,NULL,5.68,1,0.70,-3.7880
382,96,US-2017-109484,20171106,20171112,43,93,3,NULL,5.68,1,0.70,-3.7880
383,96,US-2017-109484,20171106,20171112,43,93,2,NULL,5.68,1,0.70,-3.7880
384,96,US-2017-109484,20171106,20171112,43,93,1,NULL,5.68,1,0.70,-3.7880
385,97,CA-2017-161018,20171109,20171111,44,94,4,NULL,96.53,7,0.00,40.5426
386,97,CA-2017-161018,20171109,20171111,44,94,3,NULL,96.53,7,0.00,40.5426
387,97,CA-2017-161018,20171109,20171111,44,94,2,NULL,96.53,7,0.00,40.5426
388,97,CA-2017-161018,20171109,20171111,44,94,1,NULL,96.53,7,0.00,40.5426
389,98,CA-2017-157833,20170617,20170620,45,95,4,NULL,51.31,3,0.20,17.9592
390,98,CA-2017-157833,20170617,20170620,45,95,3,NULL,51.31,3,0.20,17.9592
391,98,CA-2017-157833,20170617,20170620,45,95,2,NULL,51.31,3,0.20,17.9592
392,98,CA-2017-157833,20170617,20170620,45,95,1,NULL,51.31,3,0.20,17.9592
393,99,CA-2016-149223,20160906,20160911,46,96,4,NULL,77.88,6,0.00,22.5852
394,99,CA-2016-149223,20160906,20160911,46,96,3,NULL,77.88,6,0.00,22.5852
395,99,CA-2016-149223,20160906,20160911,46,96,2,NULL,77.88,6,0.00,22.5852
396,99,CA-2016-149223,20160906,20160911,46,96,1,NULL,77.88,6,0.00,22.5852
397,100,CA-2016-158568,20160829,20160902,47,97,4,NULL,64.62,7,0.20,22.6184
398,100,CA-2016-158568,20160829,20160902,47,97,3,NULL,64.62,7,0.20,22.6184
399,100,CA-2016-158568,20160829,20160902,47,97,2,NULL,64.62,7,0.20,22.6184
400,100,CA-2016-158568,20160829,20160902,47,97,1,NULL,64.62,7,0.20,22.6184
401,101,CA-2016-158568,20160829,20160902,47,98,4,NULL,95.98,3,0.20,-10.7973
402,101,CA-2016-158568,20160829,20160902,47,98,3,NULL,95.98,3,0.20,-10.7973
403,101,CA-2016-158568,20160829,20160902,47,98,2,NULL,95.98,3,0.20,-10.7973
404,101,CA-2016-158568,20160829,20160902,47,98,1,NULL,95.98,3,0.20,-10.7973
405,102,CA-2016-158568,20160829,20160902,47,99,4,NULL,1.79,3,0.80,-3.0396
406,102,CA-2016-158568,20160829,20160902,47,99,3,NULL,1.79,3,0.80,-3.0396
407,102,CA-2016-158568,20160829,20160902,47,99,2,NULL,1.79,3,0.80,-3.0396
408,102,CA-2016-158568,20160829,20160902,47,99,1,NULL,1.79,3,0.80,-3.0396
409,103,CA-2016-129903,20161201,20161204,48,100,4,NULL,23.92,4,0.00,11.7208
410,103,CA-2016-129903,20161201,20161204,48,100,3,NULL,23.92,4,0.00,11.7208
411,103,CA-2016-129903,20161201,20161204,48,100,2,NULL,23.92,4,0.00,11.7208
412,103,CA-2016-129903,20161201,20161204,48,100,1,NULL,23.92,4,0.00,11.7208
413,104,US-2015-156867,20151113,20151117,49,101,4,NULL,238.90,6,0.20,-26.8758
414,104,US-2015-156867,20151113,20151117,49,101,3,NULL,238.90,6,0.20,-26.8758
415,104,US-2015-156867,20151113,20151117,49,101,2,NULL,238.90,6,0.20,-26.8758
416,104,US-2015-156867,20151113,20151117,49,101,1,NULL,238.90,6,0.20,-26.8758
417,105,US-2015-156867,20151113,20151117,49,102,4,NULL,102.36,3,0.20,-3.8385
418,105,US-2015-156867,20151113,20151117,49,102,3,NULL,102.36,3,0.20,-3.8385
419,105,US-2015-156867,20151113,20151117,49,102,2,NULL,102.36,3,0.20,-3.8385
420,105,US-2015-156867,20151113,20151117,49,102,1,NULL,102.36,3,0.20,-3.8385
421,106,US-2015-156867,20151113,20151117,49,103,4,NULL,36.88,3,0.70,-25.8174
422,106,US-2015-156867,20151113,20151117,49,103,3,NULL,36.88,3,0.70,-25.8174
423,106,US-2015-156867,20151113,20151117,49,103,2,NULL,36.88,3,0.70,-25.8174
424,106,US-2015-156867,20151113,20151117,49,103,1,NULL,36.88,3,0.70,-25.8174
425,107,CA-2017-119004,20171123,20171128,50,104,4,NULL,74.11,8,0.20,17.6016
426,107,CA-2017-119004,20171123,20171128,50,104,3,NULL,74.11,8,0.20,17.6016
427,107,CA-2017-119004,20171123,20171128,50,104,2,NULL,74.11,8,0.20,17.6016
428,107,CA-2017-119004,20171123,20171128,50,104,1,NULL,74.11,8,0.20,17.6016
429,108,CA-2017-119004,20171123,20171128,50,105,4,NULL,27.99,1,0.20,2.0994
430,108,CA-2017-119004,20171123,20171128,50,105,3,NULL,27.99,1,0.20,2.0994
431,108,CA-2017-119004,20171123,20171128,50,105,2,NULL,27.99,1,0.20,2.0994
432,108,CA-2017-119004,20171123,20171128,50,105,1,NULL,27.99,1,0.20,2.0994
433,109,CA-2017-119004,20171123,20171128,50,106,4,NULL,3.30,1,0.20,1.0738
434,109,CA-2017-119004,20171123,20171128,50,106,3,NULL,3.30,1,0.20,1.0738
435,109,CA-2017-119004,20171123,20171128,50,106,2,NULL,3.30,1,0.20,1.0738
436,109,CA-2017-119004,20171123,20171128,50,106,1,NULL,3.30,1,0.20,1.0738
437,110,CA-2015-129476,20151015,20151020,51,107,4,NULL,339.96,5,0.20,67.9920
438,110,CA-2015-129476,20151015,20151020,51,107,3,NULL,339.96,5,0.20,67.9920
439,110,CA-2015-129476,20151015,20151020,51,107,2,NULL,339.96,5,0.20,67.9920
440,110,CA-2015-129476,20151015,20151020,51,107,1,NULL,339.96,5,0.20,67.9920
441,111,CA-2017-146780,20171225,20171230,52,108,4,NULL,41.96,2,0.00,10.9096
442,111,CA-2017-146780,20171225,20171230,52,108,3,NULL,41.96,2,0.00,10.9096
443,111,CA-2017-146780,20171225,20171230,52,108,2,NULL,41.96,2,0.00,10.9096
444,111,CA-2017-146780,20171225,20171230,52,108,1,NULL,41.96,2,0.00,10.9096
445,112,CA-2016-128867,20161103,20161110,53,109,4,NULL,75.96,2,0.00,22.7880
446,112,CA-2016-128867,20161103,20161110,53,109,3,NULL,75.96,2,0.00,22.7880
447,112,CA-2016-128867,20161103,20161110,53,109,2,NULL,75.96,2,0.00,22.7880
448,112,CA-2016-128867,20161103,20161110,53,109,1,NULL,75.96,2,0.00,22.7880
449,113,CA-2016-128867,20161103,20161110,53,110,4,NULL,27.24,6,0.00,13.3476
450,113,CA-2016-128867,20161103,20161110,53,110,3,NULL,27.24,6,0.00,13.3476
451,113,CA-2016-128867,20161103,20161110,53,110,2,NULL,27.24,6,0.00,13.3476
452,113,CA-2016-128867,20161103,20161110,53,110,1,NULL,27.24,6,0.00,13.3476
453,114,CA-2014-115259,20140825,20140827,54,111,4,NULL,40.10,14,0.20,14.5348
454,114,CA-2014-115259,20140825,20140827,54,111,3,NULL,40.10,14,0.20,14.5348
455,114,CA-2014-115259,20140825,20140827,54,111,2,NULL,40.10,14,0.20,14.5348
456,114,CA-2014-115259,20140825,20140827,54,111,1,NULL,40.10,14,0.20,14.5348
457,115,CA-2014-115259,20140825,20140827,54,112,4,NULL,4.72,2,0.20,1.6520
458,115,CA-2014-115259,20140825,20140827,54,112,3,NULL,4.72,2,0.20,1.6520
459,115,CA-2014-115259,20140825,20140827,54,112,2,NULL,4.72,2,0.20,1.6520
460,115,CA-2014-115259,20140825,20140827,54,112,1,NULL,4.72,2,0.20,1.6520
461,116,CA-2014-115259,20140825,20140827,54,113,4,NULL,23.98,3,0.20,7.4925
462,116,CA-2014-115259,20140825,20140827,54,113,3,NULL,23.98,3,0.20,7.4925
463,116,CA-2014-115259,20140825,20140827,54,113,2,NULL,23.98,3,0.20,7.4925
464,116,CA-2014-115259,20140825,20140827,54,113,1,NULL,23.98,3,0.20,7.4925
465,117,CA-2014-115259,20140825,20140827,54,114,4,NULL,130.46,6,0.20,44.0316
466,117,CA-2014-115259,20140825,20140827,54,114,3,NULL,130.46,6,0.20,44.0316
467,117,CA-2014-115259,20140825,20140827,54,114,2,NULL,130.46,6,0.20,44.0316
468,117,CA-2014-115259,20140825,20140827,54,114,1,NULL,130.46,6,0.20,44.0316
469,118,CA-2015-110457,20150302,20150306,55,115,4,NULL,787.53,3,0.00,165.3813
470,118,CA-2015-110457,20150302,20150306,55,115,3,NULL,787.53,3,0.00,165.3813
471,118,CA-2015-110457,20150302,20150306,55,115,2,NULL,787.53,3,0.00,165.3813
472,118,CA-2015-110457,20150302,20150306,55,115,1,NULL,787.53,3,0.00,165.3813
473,119,US-2015-136476,20150405,20150410,56,116,4,NULL,157.79,1,0.70,-115.7156
474,119,US-2015-136476,20150405,20150410,56,116,3,NULL,157.79,1,0.70,-115.7156
475,119,US-2015-136476,20150405,20150410,56,116,2,NULL,157.79,1,0.70,-115.7156
476,119,US-2015-136476,20150405,20150410,56,116,1,NULL,157.79,1,0.70,-115.7156
477,120,CA-2016-103730,20160612,20160615,57,117,4,NULL,47.04,3,0.00,18.3456
478,120,CA-2016-103730,20160612,20160615,57,117,3,NULL,47.04,3,0.00,18.3456
479,120,CA-2016-103730,20160612,20160615,57,117,2,NULL,47.04,3,0.00,18.3456
480,120,CA-2016-103730,20160612,20160615,57,117,1,NULL,47.04,3,0.00,18.3456
481,121,CA-2016-103730,20160612,20160615,57,9,4,NULL,30.84,4,0.00,13.8780
482,121,CA-2016-103730,20160612,20160615,57,9,3,NULL,30.84,4,0.00,13.8780
483,121,CA-2016-103730,20160612,20160615,57,9,2,NULL,30.84,4,0.00,13.8780
484,121,CA-2016-103730,20160612,20160615,57,9,1,NULL,30.84,4,0.00,13.8780
485,122,CA-2016-103730,20160612,20160615,57,118,4,NULL,226.56,6,0.00,63.4368
486,122,CA-2016-103730,20160612,20160615,57,118,3,NULL,226.56,6,0.00,63.4368
487,122,CA-2016-103730,20160612,20160615,57,118,2,NULL,226.56,6,0.00,63.4368
488,122,CA-2016-103730,20160612,20160615,57,118,1,NULL,226.56,6,0.00,63.4368
489,123,CA-2016-103730,20160612,20160615,57,119,4,NULL,115.02,9,0.00,51.7590
490,123,CA-2016-103730,20160612,20160615,57,119,3,NULL,115.02,9,0.00,51.7590
491,123,CA-2016-103730,20160612,20160615,57,119,2,NULL,115.02,9,0.00,51.7590
492,123,CA-2016-103730,20160612,20160615,57,119,1,NULL,115.02,9,0.00,51.7590
493,124,CA-2016-103730,20160612,20160615,57,120,4,NULL,68.04,7,0.00,19.7316
494,124,CA-2016-103730,20160612,20160615,57,120,3,NULL,68.04,7,0.00,19.7316
495,124,CA-2016-103730,20160612,20160615,57,120,2,NULL,68.04,7,0.00,19.7316
496,124,CA-2016-103730,20160612,20160615,57,120,1,NULL,68.04,7,0.00,19.7316
497,125,US-2014-152030,20141226,20141228,58,121,4,NULL,600.56,3,0.30,-8.5794
498,125,US-2014-152030,20141226,20141228,58,121,3,NULL,600.56,3,0.30,-8.5794
499,125,US-2014-152030,20141226,20141228,58,121,2,NULL,600.56,3,0.30,-8.5794
500,125,US-2014-152030,20141226,20141228,58,121,1,NULL,600.56,3,0.30,-8.5794
501,126,US-2014-134614,20140920,20140925,59,122,4,NULL,617.70,6,0.50,-407.6820
502,126,US-2014-134614,20140920,20140925,59,122,3,NULL,617.70,6,0.50,-407.6820
503,126,US-2014-134614,20140920,20140925,59,122,2,NULL,617.70,6,0.50,-407.6820
504,126,US-2014-134614,20140920,20140925,59,122,1,NULL,617.70,6,0.50,-407.6820
505,127,US-2017-107272,20171105,20171112,60,123,4,NULL,2.39,2,0.70,-1.8308
506,127,US-2017-107272,20171105,20171112,60,123,3,NULL,2.39,2,0.70,-1.8308
507,127,US-2017-107272,20171105,20171112,60,123,2,NULL,2.39,2,0.70,-1.8308
508,127,US-2017-107272,20171105,20171112,60,123,1,NULL,2.39,2,0.70,-1.8308
509,128,US-2017-107272,20171105,20171112,60,124,4,NULL,243.99,7,0.20,30.4990
510,128,US-2017-107272,20171105,20171112,60,124,3,NULL,243.99,7,0.20,30.4990
511,128,US-2017-107272,20171105,20171112,60,124,2,NULL,243.99,7,0.20,30.4990
512,128,US-2017-107272,20171105,20171112,60,124,1,NULL,243.99,7,0.20,30.4990
513,129,US-2016-125969,20161106,20161110,61,65,4,NULL,81.42,2,0.20,-9.1602
514,129,US-2016-125969,20161106,20161110,61,65,3,NULL,81.42,2,0.20,-9.1602
515,129,US-2016-125969,20161106,20161110,61,65,2,NULL,81.42,2,0.20,-9.1602
516,129,US-2016-125969,20161106,20161110,61,65,1,NULL,81.42,2,0.20,-9.1602
517,130,US-2016-125969,20161106,20161110,61,125,4,NULL,238.56,3,0.00,26.2416
518,130,US-2016-125969,20161106,20161110,61,125,3,NULL,238.56,3,0.00,26.2416
519,130,US-2016-125969,20161106,20161110,61,125,2,NULL,238.56,3,0.00,26.2416
520,130,US-2016-125969,20161106,20161110,61,125,1,NULL,238.56,3,0.00,26.2416
521,131,US-2017-164147,20170202,20170205,62,126,4,NULL,59.97,5,0.40,-11.9940
522,131,US-2017-164147,20170202,20170205,62,126,3,NULL,59.97,5,0.40,-11.9940
523,131,US-2017-164147,20170202,20170205,62,126,2,NULL,59.97,5,0.40,-11.9940
524,131,US-2017-164147,20170202,20170205,62,126,1,NULL,59.97,5,0.40,-11.9940
525,132,US-2017-164147,20170202,20170205,62,127,4,NULL,78.30,2,0.20,29.3640
526,132,US-2017-164147,20170202,20170205,62,127,3,NULL,78.30,2,0.20,29.3640
527,132,US-2017-164147,20170202,20170205,62,127,2,NULL,78.30,2,0.20,29.3640
528,132,US-2017-164147,20170202,20170205,62,127,1,NULL,78.30,2,0.20,29.3640
529,133,US-2017-164147,20170202,20170205,62,128,4,NULL,21.46,9,0.20,6.9732
530,133,US-2017-164147,20170202,20170205,62,128,3,NULL,21.46,9,0.20,6.9732
531,133,US-2017-164147,20170202,20170205,62,128,2,NULL,21.46,9,0.20,6.9732
532,133,US-2017-164147,20170202,20170205,62,128,1,NULL,21.46,9,0.20,6.9732
533,134,CA-2016-145583,20161013,20161019,63,129,4,NULL,20.04,3,0.00,9.6192
534,134,CA-2016-145583,20161013,20161019,63,129,3,NULL,20.04,3,0.00,9.6192
535,134,CA-2016-145583,20161013,20161019,63,129,2,NULL,20.04,3,0.00,9.6192
536,134,CA-2016-145583,20161013,20161019,63,129,1,NULL,20.04,3,0.00,9.6192
537,135,CA-2016-145583,20161013,20161019,63,130,4,NULL,35.44,1,0.00,16.6568
538,135,CA-2016-145583,20161013,20161019,63,130,3,NULL,35.44,1,0.00,16.6568
539,135,CA-2016-145583,20161013,20161019,63,130,2,NULL,35.44,1,0.00,16.6568
540,135,CA-2016-145583,20161013,20161019,63,130,1,NULL,35.44,1,0.00,16.6568
541,136,CA-2016-145583,20161013,20161019,63,131,4,NULL,11.52,4,0.00,3.4560
542,136,CA-2016-145583,20161013,20161019,63,131,3,NULL,11.52,4,0.00,3.4560
543,136,CA-2016-145583,20161013,20161019,63,131,2,NULL,11.52,4,0.00,3.4560
544,136,CA-2016-145583,20161013,20161019,63,131,1,NULL,11.52,4,0.00,3.4560
545,137,CA-2016-145583,20161013,20161019,63,132,4,NULL,4.02,2,0.00,1.9698
546,137,CA-2016-145583,20161013,20161019,63,132,3,NULL,4.02,2,0.00,1.9698
547,137,CA-2016-145583,20161013,20161019,63,132,2,NULL,4.02,2,0.00,1.9698
548,137,CA-2016-145583,20161013,20161019,63,132,1,NULL,4.02,2,0.00,1.9698
549,138,CA-2016-145583,20161013,20161019,63,133,4,NULL,76.18,3,0.20,26.6616
550,138,CA-2016-145583,20161013,20161019,63,133,3,NULL,76.18,3,0.20,26.6616
551,138,CA-2016-145583,20161013,20161019,63,133,2,NULL,76.18,3,0.20,26.6616
552,138,CA-2016-145583,20161013,20161019,63,133,1,NULL,76.18,3,0.20,26.6616
553,139,CA-2016-145583,20161013,20161019,63,134,4,NULL,65.88,6,0.00,18.4464
554,139,CA-2016-145583,20161013,20161019,63,134,3,NULL,65.88,6,0.00,18.4464
555,139,CA-2016-145583,20161013,20161019,63,134,2,NULL,65.88,6,0.00,18.4464
556,139,CA-2016-145583,20161013,20161019,63,134,1,NULL,65.88,6,0.00,18.4464
557,140,CA-2016-145583,20161013,20161019,63,51,4,NULL,43.12,14,0.00,20.6976
558,140,CA-2016-145583,20161013,20161019,63,51,3,NULL,43.12,14,0.00,20.6976
559,140,CA-2016-145583,20161013,20161019,63,51,2,NULL,43.12,14,0.00,20.6976
560,140,CA-2016-145583,20161013,20161019,63,51,1,NULL,43.12,14,0.00,20.6976
561,141,CA-2016-110366,20160905,20160907,64,29,4,NULL,82.80,2,0.20,10.3500
562,141,CA-2016-110366,20160905,20160907,64,29,3,NULL,82.80,2,0.20,10.3500
563,141,CA-2016-110366,20160905,20160907,64,29,2,NULL,82.80,2,0.20,10.3500
564,141,CA-2016-110366,20160905,20160907,64,29,1,NULL,82.80,2,0.20,10.3500
565,142,CA-2017-106180,20170918,20170923,65,135,4,NULL,8.82,3,0.00,2.3814
566,142,CA-2017-106180,20170918,20170923,65,135,3,NULL,8.82,3,0.00,2.3814
567,142,CA-2017-106180,20170918,20170923,65,135,2,NULL,8.82,3,0.00,2.3814
568,142,CA-2017-106180,20170918,20170923,65,135,1,NULL,8.82,3,0.00,2.3814
569,143,CA-2017-106180,20170918,20170923,65,136,4,NULL,10.86,3,0.00,5.1042
570,143,CA-2017-106180,20170918,20170923,65,136,3,NULL,10.86,3,0.00,5.1042
571,143,CA-2017-106180,20170918,20170923,65,136,2,NULL,10.86,3,0.00,5.1042
572,143,CA-2017-106180,20170918,20170923,65,136,1,NULL,10.86,3,0.00,5.1042
573,144,CA-2017-106180,20170918,20170923,65,137,4,NULL,143.70,3,0.00,68.9760
574,144,CA-2017-106180,20170918,20170923,65,137,3,NULL,143.70,3,0.00,68.9760
575,144,CA-2017-106180,20170918,20170923,65,137,2,NULL,143.70,3,0.00,68.9760
576,144,CA-2017-106180,20170918,20170923,65,137,1,NULL,143.70,3,0.00,68.9760
577,145,CA-2017-155376,20171222,20171227,66,138,4,NULL,839.43,3,0.00,218.2518
578,145,CA-2017-155376,20171222,20171227,66,138,3,NULL,839.43,3,0.00,218.2518
579,145,CA-2017-155376,20171222,20171227,66,138,2,NULL,839.43,3,0.00,218.2518
580,145,CA-2017-155376,20171222,20171227,66,138,1,NULL,839.43,3,0.00,218.2518
581,146,CA-2015-110744,20150907,20150912,67,83,4,NULL,671.93,7,0.00,20.1579
582,146,CA-2015-110744,20150907,20150912,67,83,3,NULL,671.93,7,0.00,20.1579
583,146,CA-2015-110744,20150907,20150912,67,83,2,NULL,671.93,7,0.00,20.1579
584,146,CA-2015-110744,20150907,20150912,67,83,1,NULL,671.93,7,0.00,20.1579
585,147,CA-2014-110072,20141022,20141028,68,139,4,NULL,93.89,4,0.20,12.9096
586,147,CA-2014-110072,20141022,20141028,68,139,3,NULL,93.89,4,0.20,12.9096
587,147,CA-2014-110072,20141022,20141028,68,139,2,NULL,93.89,4,0.20,12.9096
588,147,CA-2014-110072,20141022,20141028,68,139,1,NULL,93.89,4,0.20,12.9096
589,148,CA-2016-114489,20161205,20161209,69,140,4,NULL,384.45,11,0.00,103.8015
590,148,CA-2016-114489,20161205,20161209,69,140,3,NULL,384.45,11,0.00,103.8015
591,148,CA-2016-114489,20161205,20161209,69,140,2,NULL,384.45,11,0.00,103.8015
592,148,CA-2016-114489,20161205,20161209,69,140,1,NULL,384.45,11,0.00,103.8015
593,149,CA-2016-114489,20161205,20161209,69,141,4,NULL,149.97,3,0.00,5.9988
594,149,CA-2016-114489,20161205,20161209,69,141,3,NULL,149.97,3,0.00,5.9988
595,149,CA-2016-114489,20161205,20161209,69,141,2,NULL,149.97,3,0.00,5.9988
596,149,CA-2016-114489,20161205,20161209,69,141,1,NULL,149.97,3,0.00,5.9988
597,150,CA-2016-114489,20161205,20161209,69,2,4,NULL,1951.84,8,0.00,585.5520
598,150,CA-2016-114489,20161205,20161209,69,2,3,NULL,1951.84,8,0.00,585.5520
599,150,CA-2016-114489,20161205,20161209,69,2,2,NULL,1951.84,8,0.00,585.5520
600,150,CA-2016-114489,20161205,20161209,69,2,1,NULL,1951.84,8,0.00,585.5520
601,151,CA-2016-114489,20161205,20161209,69,142,4,NULL,171.55,5,0.00,80.6285
602,151,CA-2016-114489,20161205,20161209,69,142,3,NULL,171.55,5,0.00,80.6285
603,151,CA-2016-114489,20161205,20161209,69,142,2,NULL,171.55,5,0.00,80.6285
604,151,CA-2016-114489,20161205,20161209,69,142,1,NULL,171.55,5,0.00,80.6285
