order_key,order_id,order_date_key,ship_date_key,customer_key,shipmode_key,store_key,total_sales,total_quantity,total_discount,total_profit,product_count
315,CA-2015-119697,20151228,20151231,76,NULL,2,54.38,2,0.20,1.3596,1
316,CA-2015-119697,20151228,20151231,76,NULL,1,54.38,2,0.20,1.3596,1
317,CA-2016-154508,20161116,20161120,77,NULL,4,28.40,5,0.00,13.3480,1
318,CA-2016-154508,20161116,20161120,77,NULL,3,28.40,5,0.00,13.3480,1
319,CA-2016-154508,20161116,20161120,77,NULL,2,28.40,5,0.00,13.3480,1
320,CA-2016-154508,20161116,20161120,77,NULL,1,28.40,5,0.00,13.3480,1
321,CA-2016-113817,20161107,20161111,78,NULL,4,27.68,2,0.20,9.6880,1
322,CA-2016-113817,20161107,20161111,78,NULL,3,27.68,2,0.20,9.6880,1
323,CA-2016-113817,20161107,20161111,78,NULL,2,27.68,2,0.20,9.6880,1
324,CA-2016-113817,20161107,20161111,78,NULL,1,27.68,2,0.20,9.6880,1
325,CA-2014-139892,20140908,20140912,79,NULL,4,10539.90,37,2.30,-1878.7892,7
326,CA-2014-139892,20140908,20140912,79,NULL,3,10539.90,37,2.30,-1878.7892,7
327,CA-2014-139892,20140908,20140912,79,NULL,2,10539.90,37,2.30,-1878.7892,7
328,CA-2014-139892,20140908,20140912,79,NULL,1,10539.90,37,2.30,-1878.7892,7
329,CA-2014-118962,20140805,20140809,80,NULL,4,472.04,12,0.20,84.3616,3
330,CA-2014-118962,20140805,20140809,80,NULL,3,472.04,12,0.20,84.3616,3
331,CA-2014-118962,20140805,20140809,80,NULL,2,472.04,12,0.20,84.3616,3
332,CA-2014-118962,20140805,20140809,80,NULL,1,472.04,12,0.20,84.3616,3
333,US-2014-100853,20140914,20140919,81,NULL,4,72.61,6,1.00,-124.5680,2
334,US-2014-100853,20140914,20140919,81,NULL,3,72.61,6,1.00,-124.5680,2
335,US-2014-100853,20140914,20140919,81,NULL,2,72.61,6,1.00,-124.5680,2
336,US-2014-100853,20140914,20140919,81,NULL,1,72.61,6,1.00,-124.5680,2
337,US-2017-152366,20170421,20170425,82,NULL,4,97.26,4,0.80,-243.1600,1
338,US-2017-152366,20170421,20170425,82,NULL,3,97.26,4,0.80,-243.1600,1
339,US-2017-152366,20170421,20170425,82,NULL,2,97.26,4,0.80,-243.1600,1
340,US-2017-152366,20170421,20170425,82,NULL,1,97.26,4,0.80,-243.1600,1
341,US-2015-101511,20151121,20151123,33,NULL,4,412.68,12,0.50,-15.1087,2
342,US-2015-101511,20151121,20151123,33,NULL,3,412.68,12,0.50,-15.1087,2
343,US-2015-101511,20151121,20151123,33,NULL,2,412.68,12,0.50,-15.1087,2
344,US-2015-101511,20151121,20151123,33,NULL,1,412.68,12,0.50,-15.1087,2
345,CA-2015-137225,20151215,20151219,83,NULL,4,3.28,1,0.00,1.4104,1
346,CA-2015-137225,20151215,20151219,83,NULL,3,3.28,1,0.00,1.4104,1
347,CA-2015-137225,20151215,20151219,83,NULL,2,3.28,1,0.00,1.4104,1
348,CA-2015-137225,20151215,20151219,83,NULL,1,3.28,1,0.00,1.4104,1
349,CA-2014-166191,20141205,20141209,84,NULL,4,433.56,9,0.40,78.5007,2
350,CA-2014-166191,20141205,20141209,84,NULL,3,433.56,9,0.40,78.5007,2
351,CA-2014-166191,20141205,20141209,84,NULL,2,433.56,9,0.40,78.5007,2
352,CA-2014-166191,20141205,20141209,84,NULL,1,433.56,9,0.40,78.5007,2
353,CA-2014-158274,20141119,20141124,85,NULL,4,682.91,11,0.00,180.2656,3
354,CA-2014-158274,20141119,20141124,85,NULL,3,682.91,11,0.00,180.2656,3
355,CA-2014-158274,20141119,20141124,85,NULL,2,682.91,11,0.00,180.2656,3
356,CA-2014-158274,20141119,20141124,85,NULL,1,682.91,11,0.00,180.2656,3
357,CA-2016-105018,20161128,20161202,86,NULL,4,7.16,2,0.00,3.4368,1
358,CA-2016-105018,20161128,20161202,86,NULL,3,7.16,2,0.00,3.4368,1
359,CA-2016-105018,20161128,20161202,86,NULL,2,7.16,2,0.00,3.4368,1
360,CA-2016-105018,20161128,20161202,86,NULL,1,7.16,2,0.00,3.4368,1
361,CA-2014-123260,20140826,20140830,87,NULL,4,176.80,8,0.00,22.9840,1
362,CA-2014-123260,20140826,20140830,87,NULL,3,176.80,8,0.00,22.9840,1
363,CA-2014-123260,20140826,20140830,87,NULL,2,176.80,8,0.00,22.9840,1
364,CA-2014-123260,20140826,20140830,87,NULL,1,176.80,8,0.00,22.9840,1
365,CA-2016-157000,20160716,20160722,88,NULL,4,57.24,6,0.40,9.9774,2
366,CA-2016-157000,20160716,20160722,88,NULL,3,57.24,6,0.40,9.9774,2
367,CA-2016-157000,20160716,20160722,88,NULL,2,57.24,6,0.40,9.9774,2
368,CA-2016-157000,20160716,20160722,88,NULL,1,57.24,6,0.40,9.9774,2
369,CA-2015-102281,20151012,20151014,89,NULL,4,1668.99,26,0.40,210.9114,5
370,CA-2015-102281,20151012,20151014,89,NULL,3,1668.99,26,0.40,210.9114,5
371,CA-2015-102281,20151012,20151014,89,NULL,2,1668.99,26,0.40,210.9114,5
372,CA-2015-102281,20151012,20151014,89,NULL,1,1668.99,26,0.40,210.9114,5
373,CA-2015-131457,20151031,20151106,90,NULL,4,14.28,7,0.00,6.7116,1
374,CA-2015-131457,20151031,20151106,90,NULL,3,14.28,7,0.00,6.7116,1
375,CA-2015-131457,20151031,20151106,90,NULL,2,14.28,7,0.00,6.7116,1
376,CA-2015-131457,20151031,20151106,90,NULL,1,14.28,7,0.00,6.7116,1
377,CA-2014-140004,20140321,20140325,91,NULL,4,13.46,5,0.40,2.7914,2
378,CA-2014-140004,20140321,20140325,91,NULL,3,13.46,5,0.40,2.7914,2
379,CA-2014-140004,20140321,20140325,91,NULL,2,13.46,5,0.40,2.7914,2
380,CA-2014-140004,20140321,20140325,91,NULL,1,13.46,5,0.40,2.7914,2
381,CA-2017-107720,20171106,20171113,92,NULL,4,46.26,3,0.00,12.0276,1
382,CA-2017-107720,20171106,20171113,92,NULL,3,46.26,3,0.00,12.0276,1
383,CA-2017-107720,20171106,20171113,92,NULL,2,46.26,3,0.00,12.0276,1
384,CA-2017-107720,20171106,20171113,92,NULL,1,46.26,3,0.00,12.0276,1
385,US-2017-124303,20170706,20170713,93,NULL,4,19.00,5,0.90,3.5617,2
386,US-2017-124303,20170706,20170713,93,NULL,3,19.00,5,0.90,3.5617,2
387,US-2017-124303,20170706,20170713,93,NULL,2,19.00,5,0.90,3.5617,2
388,US-2017-124303,20170706,20170713,93,NULL,1,19.00,5,0.90,3.5617,2
389,CA-2017-105074,20170624,20170629,94,NULL,4,21.74,3,0.20,6.7950,1
390,CA-2017-105074,20170624,20170629,94,NULL,3,21.74,3,0.20,6.7950,1
391,CA-2017-105074,20170624,20170629,94,NULL,2,21.74,3,0.20,6.7950,1
392,CA-2017-105074,20170624,20170629,94,NULL,1,21.74,3,0.20,6.7950,1
393,CA-2014-133690,20140803,20140805,95,NULL,4,221.35,3,0.70,-161.5825,2
394,CA-2014-133690,20140803,20140805,95,NULL,3,221.35,3,0.70,-161.5825,2
395,CA-2014-133690,20140803,20140805,95,NULL,2,221.35,3,0.70,-161.5825,2
396,CA-2014-133690,20140803,20140805,95,NULL,1,221.35,3,0.70,-161.5825,2
397,US-2017-116701,20171217,20171221,96,NULL,4,66.28,2,0.80,-178.9668,1
398,US-2017-116701,20171217,20171221,96,NULL,3,66.28,2,0.80,-178.9668,1
399,US-2017-116701,20171217,20171221,96,NULL,2,66.28,2,0.80,-178.9668,1
400,US-2017-116701,20171217,20171221,96,NULL,1,66.28,2,0.80,-178.9668,1
401,CA-2017-126382,20170603,20170607,97,NULL,4,35.17,7,0.20,9.6712,1
402,CA-2017-126382,20170603,20170607,97,NULL,3,35.17,7,0.20,9.6712,1
403,CA-2017-126382,20170603,20170607,97,NULL,2,35.17,7,0.20,9.6712,1
404,CA-2017-126382,20170603,20170607,97,NULL,1,35.17,7,0.20,9.6712,1
405,CA-2017-108329,20171209,20171214,98,NULL,4,444.77,4,0.20,44.4768,1
406,CA-2017-108329,20171209,20171214,98,NULL,3,444.77,4,0.20,44.4768,1
407,CA-2017-108329,20171209,20171214,98,NULL,2,444.77,4,0.20,44.4768,1
408,CA-2017-108329,20171209,20171214,98,NULL,1,444.77,4,0.20,44.4768,1
409,CA-2017-135860,20171201,20171207,99,NULL,4,376.10,20,0.00,68.8809,5
410,CA-2017-135860,20171201,20171207,99,NULL,3,376.10,20,0.00,68.8809,5
411,CA-2017-135860,20171201,20171207,99,NULL,2,376.10,20,0.00,68.8809,5
412,CA-2017-135860,20171201,20171207,99,NULL,1,376.10,20,0.00,68.8809,5
413,CA-2015-101007,20150209,20150213,100,NULL,4,20.80,2,0.20,6.5000,1
414,CA-2015-101007,20150209,20150213,100,NULL,3,20.80,2,0.20,6.5000,1
415,CA-2015-101007,20150209,20150213,100,NULL,2,20.80,2,0.20,6.5000,1
416,CA-2015-101007,20150209,20150213,100,NULL,1,20.80,2,0.20,6.5000,1
417,CA-2015-146262,20150102,20150109,101,NULL,4,1816.70,21,2.00,-1196.0596,5
418,CA-2015-146262,20150102,20150109,101,NULL,3,1816.70,21,2.00,-1196.0596,5
419,CA-2015-146262,20150102,20150109,101,NULL,2,1816.70,21,2.00,-1196.0596,5
420,CA-2015-146262,20150102,20150109,101,NULL,1,1816.70,21,2.00,-1196.0596,5
421,CA-2016-130162,20161028,20161101,102,NULL,4,395.44,9,0.20,48.7350,2
422,CA-2016-130162,20161028,20161101,102,NULL,3,395.44,9,0.20,48.7350,2
423,CA-2016-130162,20161028,20161101,102,NULL,2,395.44,9,0.20,48.7350,2
424,CA-2016-130162,20161028,20161101,102,NULL,1,395.44,9,0.20,48.7350,2
425,CA-2015-169397,20151224,20151227,103,NULL,4,627.92,22,2.20,-365.9870,6
426,CA-2015-169397,20151224,20151227,103,NULL,3,627.92,22,2.20,-365.9870,6
427,CA-2015-169397,20151224,20151227,103,NULL,2,627.92,22,2.20,-365.9870,6
428,CA-2015-169397,20151224,20151227,103,NULL,1,627.92,22,2.20,-365.9870,6
429,CA-2015-163055,20150809,20150816,104,NULL,4,646.63,7,0.00,138.1268,3
430,CA-2015-163055,20150809,20150816,104,NULL,3,646.63,7,0.00,138.1268,3
431,CA-2015-163055,20150809,20150816,104,NULL,2,646.63,7,0.00,138.1268,3
432,CA-2015-163055,20150809,20150816,104,NULL,1,646.63,7,0.00,138.1268,3
433,US-2015-145436,20150228,20150304,105,NULL,4,551.26,10,0.40,15.5664,2
434,US-2015-145436,20150228,20150304,105,NULL,3,551.26,10,0.40,15.5664,2
435,US-2015-145436,20150228,20150304,105,NULL,2,551.26,10,0.40,15.5664,2
436,US-2015-145436,20150228,20150304,105,NULL,1,551.26,10,0.40,15.5664,2
437,US-2014-156216,20140913,20140917,106,NULL,4,18.65,7,0.70,-12.4320,1
438,US-2014-156216,20140913,20140917,106,NULL,3,18.65,7,0.70,-12.4320,1
439,US-2014-156216,20140913,20140917,106,NULL,2,18.65,7,0.70,-12.4320,1
440,US-2014-156216,20140913,20140917,106,NULL,1,18.65,7,0.70,-12.4320,1
441,US-2017-100930,20170407,20170412,38,NULL,4,1735.85,13,2.00,-361.5705,5
442,US-2017-100930,20170407,20170412,38,NULL,3,1735.85,13,2.00,-361.5705,5
443,US-2017-100930,20170407,20170412,38,NULL,2,1735.85,13,2.00,-361.5705,5
444,US-2017-100930,20170407,20170412,38,NULL,1,1735.85,13,2.00,-361.5705,5
445,CA-2017-160514,20171112,20171116,107,NULL,4,10.56,2,0.00,4.7520,1
446,CA-2017-160514,20171112,20171116,107,NULL,3,10.56,2,0.00,4.7520,1
447,CA-2017-160514,20171112,20171116,107,NULL,2,10.56,2,0.00,4.7520,1
448,CA-2017-160514,20171112,20171116,107,NULL,1,10.56,2,0.00,4.7520,1
449,CA-2016-157749,20160604,20160609,108,NULL,4,677.95,25,2.90,-462.9528,7
450,CA-2016-157749,20160604,20160609,108,NULL,3,677.95,25,2.90,-462.9528,7
451,CA-2016-157749,20160604,20160609,108,NULL,2,677.95,25,2.90,-462.9528,7
452,CA-2016-157749,20160604,20160609,108,NULL,1,677.95,25,2.90,-462.9528,7
453,CA-2014-131926,20140601,20140606,109,NULL,4,3745.63,24,0.00,1154.6735,5
454,CA-2014-131926,20140601,20140606,109,NULL,3,3745.63,24,0.00,1154.6735,5
455,CA-2014-131926,20140601,20140606,109,NULL,2,3745.63,24,0.00,1154.6735,5
456,CA-2014-131926,20140601,20140606,109,NULL,1,3745.63,24,0.00,1154.6735,5
457,CA-2016-154739,20161210,20161215,110,NULL,4,321.57,2,0.20,28.1372,1
458,CA-2016-154739,20161210,20161215,110,NULL,3,321.57,2,0.20,28.1372,1
459,CA-2016-154739,20161210,20161215,110,NULL,2,321.57,2,0.20,28.1372,1
460,CA-2016-154739,20161210,20161215,110,NULL,1,321.57,2,0.20,28.1372,1
461,CA-2016-145625,20160911,20160917,111,NULL,4,3354.98,14,0.00,639.5770,2
462,CA-2016-145625,20160911,20160917,111,NULL,3,3354.98,14,0.00,639.5770,2
463,CA-2016-145625,20160911,20160917,111,NULL,2,3354.98,14,0.00,639.5770,2
464,CA-2016-145625,20160911,20160917,111,NULL,1,3354.98,14,0.00,639.5770,2
465,CA-2016-146941,20161210,20161213,112,NULL,4,442.50,10,0.00,185.4264,2
466,CA-2016-146941,20161210,20161213,112,NULL,3,442.50,10,0.00,185.4264,2
467,CA-2016-146941,20161210,20161213,112,NULL,2,442.50,10,0.00,185.4264,2
468,CA-2016-146941,20161210,20161213,112,NULL,1,442.50,10,0.00,185.4264,2
469,US-2015-159982,20151128,20151204,113,NULL,4,796.32,22,1.20,32.6808,4
470,US-2015-159982,20151128,20151204,113,NULL,3,796.32,22,1.20,32.6808,4
471,US-2015-159982,20151128,20151204,113,NULL,2,796.32,22,1.20,32.6808,4
472,US-2015-159982,20151128,20151204,113,NULL,1,796.32,22,1.20,32.6808,4
473,CA-2017-163139,20171201,20171203,114,NULL,4,259.44,11,0.20,19.7043,3
474,CA-2017-163139,20171201,20171203,114,NULL,3,259.44,11,0.20,19.7043,3
475,CA-2017-163139,20171201,20171203,114,NULL,2,259.44,11,0.20,19.7043,3
476,CA-2017-163139,20171201,20171203,114,NULL,1,259.44,11,0.20,19.7043,3
477,US-2017-155299,20170608,20170612,115,NULL,4,1.62,2,0.80,-4.4660,1
478,US-2017-155299,20170608,20170612,115,NULL,3,1.62,2,0.80,-4.4660,1
479,US-2017-155299,20170608,20170612,115,NULL,2,1.62,2,0.80,-4.4660,1
480,US-2017-155299,20170608,20170612,115,NULL,1,1.62,2,0.80,-4.4660,1
481,US-2014-106992,20140919,20140921,116,NULL,4,5579.94,10,0.80,-761.9928,2
482,US-2014-106992,20140919,20140921,116,NULL,3,5579.94,10,0.80,-761.9928,2
483,US-2014-106992,20140919,20140921,116,NULL,2,5579.94,10,0.80,-761.9928,2
484,US-2014-106992,20140919,20140921,116,NULL,1,5579.94,10,0.80,-761.9928,2
485,CA-2016-125318,20160606,20160613,117,NULL,4,328.22,4,0.20,28.7196,1
486,CA-2016-125318,20160606,20160613,117,NULL,3,328.22,4,0.20,28.7196,1
487,CA-2016-125318,20160606,20160613,117,NULL,2,328.22,4,0.20,28.7196,1
488,CA-2016-125318,20160606,20160613,117,NULL,1,328.22,4,0.20,28.7196,1
489,CA-2015-155040,20151110,20151115,118,NULL,4,79.90,2,0.00,35.1560,1
490,CA-2015-155040,20151110,20151115,118,NULL,3,79.90,2,0.00,35.1560,1
491,CA-2015-155040,20151110,20151115,118,NULL,2,79.90,2,0.00,35.1560,1
492,CA-2015-155040,20151110,20151115,118,NULL,1,79.90,2,0.00,35.1560,1
493,CA-2017-136826,20170616,20170620,119,NULL,4,14.02,3,0.20,4.7304,1
494,CA-2017-136826,20170616,20170620,119,NULL,3,14.02,3,0.20,4.7304,1
495,CA-2017-136826,20170616,20170620,119,NULL,2,14.02,3,0.20,4.7304,1
496,CA-2017-136826,20170616,20170620,119,NULL,1,14.02,3,0.20,4.7304,1
497,CA-2016-111010,20160122,20160128,39,NULL,4,7.56,6,0.00,0.3024,1
498,CA-2016-111010,20160122,20160128,39,NULL,3,7.56,6,0.00,0.3024,1
499,CA-2016-111010,20160122,20160128,39,NULL,2,7.56,6,0.00,0.3024,1
500,CA-2016-111010,20160122,20160128,39,NULL,1,7.56,6,0.00,0.3024,1
501,US-2017-145366,20171209,20171213,120,NULL,4,94.78,4,0.40,14.1494,2
502,US-2017-145366,20171209,20171213,120,NULL,3,94.78,4,0.40,14.1494,2
503,US-2017-145366,20171209,20171213,120,NULL,2,94.78,4,0.40,14.1494,2
504,US-2017-145366,20171209,20171213,120,NULL,1,94.78,4,0.40,14.1494,2
505,CA-2017-163979,20171228,20180102,121,NULL,4,725.84,4,0.00,210.4936,1
506,CA-2017-163979,20171228,20180102,121,NULL,3,725.84,4,0.00,210.4936,1
507,CA-2017-163979,20171228,20180102,121,NULL,2,725.84,4,0.00,210.4936,1
508,CA-2017-163979,20171228,20180102,121,NULL,1,725.84,4,0.00,210.4936,1
509,CA-2015-155334,20150730,20150731,67,NULL,4,226.13,13,0.20,98.7874,3
510,CA-2015-155334,20150730,20150731,67,NULL,3,226.13,13,0.20,98.7874,3
511,CA-2015-155334,20150730,20150731,67,NULL,2,226.13,13,0.20,98.7874,3
512,CA-2015-155334,20150730,20150731,67,NULL,1,226.13,13,0.20,98.7874,3
513,CA-2017-118136,20170916,20170917,122,NULL,4,14.80,3,0.00,5.6120,2
514,CA-2017-118136,20170916,20170917,122,NULL,3,14.80,3,0.00,5.6120,2
515,CA-2017-118136,20170916,20170917,122,NULL,2,14.80,3,0.00,5.6120,2
516,CA-2017-118136,20170916,20170917,122,NULL,1,14.80,3,0.00,5.6120,2
517,CA-2017-132976,20171013,20171017,123,NULL,4,114.38,15,0.80,24.6492,4
518,CA-2017-132976,20171013,20171017,123,NULL,3,114.38,15,0.80,24.6492,4
519,CA-2017-132976,20171013,20171017,123,NULL,2,114.38,15,0.80,24.6492,4
520,CA-2017-132976,20171013,20171017,123,NULL,1,114.38,15,0.80,24.6492,4
521,US-2015-161991,20150926,20150928,57,NULL,4,1116.48,12,1.00,372.6780,2
522,US-2015-161991,20150926,20150928,57,NULL,3,1116.48,12,1.00,372.6780,2
523,US-2015-161991,20150926,20150928,57,NULL,2,1116.48,12,1.00,372.6780,2
524,US-2015-161991,20150926,20150928,57,NULL,1,1116.48,12,1.00,372.6780,2
525,CA-2015-130890,20151102,20151106,124,NULL,4,1038.84,5,0.20,51.9420,1
526,CA-2015-130890,20151102,20151106,124,NULL,3,1038.84,5,0.20,51.9420,1
527,CA-2015-130890,20151102,20151106,124,NULL,2,1038.84,5,0.20,51.9420,1
528,CA-2015-130890,20151102,20151106,124,NULL,1,1038.84,5,0.20,51.9420,1
529,CA-2015-130883,20150926,20151002,15,NULL,4,412.66,16,0.60,106.6904,3
530,CA-2015-130883,20150926,20151002,15,NULL,3,412.66,16,0.60,106.6904,3
531,CA-2015-130883,20150926,20151002,15,NULL,2,412.66,16,0.60,106.6904,3
532,CA-2015-130883,20150926,20151002,15,NULL,1,412.66,16,0.60,106.6904,3
533,CA-2016-112697,20161218,20161220,125,NULL,4,1410.07,14,1.10,-349.3705,3
534,CA-2016-112697,20161218,20161220,125,NULL,3,1410.07,14,1.10,-349.3705,3
535,CA-2016-112697,20161218,20161220,125,NULL,2,1410.07,14,1.10,-349.3705,3
536,CA-2016-112697,20161218,20161220,125,NULL,1,1410.07,14,1.10,-349.3705,3
537,CA-2016-110772,20161120,20161124,126,NULL,4,380.55,20,1.10,18.6194,4
538,CA-2016-110772,20161120,20161124,126,NULL,3,380.55,20,1.10,18.6194,4
539,CA-2016-110772,20161120,20161124,126,NULL,2,380.55,20,1.10,18.6194,4
540,CA-2016-110772,20161120,20161124,126,NULL,1,380.55,20,1.10,18.6194,4
541,CA-2014-111451,20141226,20141228,127,NULL,4,855.27,22,1.50,20.8692,5
542,CA-2014-111451,20141226,20141228,127,NULL,3,855.27,22,1.50,20.8692,5
543,CA-2014-111451,20141226,20141228,127,NULL,2,855.27,22,1.50,20.8692,5
544,CA-2014-111451,20141226,20141228,127,NULL,1,855.27,22,1.50,20.8692,5
545,CA-2016-142545,20161028,20161103,64,NULL,4,1263.67,21,0.00,98.2864,5
546,CA-2016-142545,20161028,20161103,64,NULL,3,1263.67,21,0.00,98.2864,5
547,CA-2016-142545,20161028,20161103,64,NULL,2,1263.67,21,0.00,98.2864,5
548,CA-2016-142545,20161028,20161103,64,NULL,1,1263.67,21,0.00,98.2864,5
549,US-2017-152380,20171119,20171123,102,NULL,4,219.08,3,0.50,-131.4450,1
550,US-2017-152380,20171119,20171123,102,NULL,3,219.08,3,0.50,-131.4450,1
551,US-2017-152380,20171119,20171123,102,NULL,2,219.08,3,0.50,-131.4450,1
552,US-2017-152380,20171119,20171123,102,NULL,1,219.08,3,0.50,-131.4450,1
553,CA-2015-144253,20150504,20150509,128,NULL,4,26.80,2,0.00,12.8640,1
554,CA-2015-144253,20150504,20150509,128,NULL,3,26.80,2,0.00,12.8640,1
555,CA-2015-144253,20150504,20150509,128,NULL,2,26.80,2,0.00,12.8640,1
556,CA-2015-144253,20150504,20150509,128,NULL,1,26.80,2,0.00,12.8640,1
557,CA-2014-130960,20141230,20150104,34,NULL,4,9.84,3,0.00,2.8536,1
558,CA-2014-130960,20141230,20150104,34,NULL,3,9.84,3,0.00,2.8536,1
559,CA-2014-130960,20141230,20150104,34,NULL,2,9.84,3,0.00,2.8536,1
560,CA-2014-130960,20141230,20150104,34,NULL,1,9.84,3,0.00,2.8536,1
561,CA-2014-111003,20140601,20140606,129,NULL,4,334.68,9,0.00,104.7888,2
562,CA-2014-111003,20140601,20140606,129,NULL,3,334.68,9,0.00,104.7888,2
563,CA-2014-111003,20140601,20140606,129,NULL,2,334.68,9,0.00,104.7888,2
564,CA-2014-111003,20140601,20140606,129,NULL,1,334.68,9,0.00,104.7888,2
565,CA-2017-126774,20170415,20170417,130,NULL,4,4.89,1,0.00,2.0049,1
566,CA-2017-126774,20170415,20170417,130,NULL,3,4.89,1,0.00,2.0049,1
567,CA-2017-126774,20170415,20170417,130,NULL,2,4.89,1,0.00,2.0049,1
568,CA-2017-126774,20170415,20170417,130,NULL,1,4.89,1,0.00,2.0049,1
569,CA-2016-142902,20160912,20160914,131,NULL,4,503.40,10,0.80,59.8556,4
570,CA-2016-142902,20160912,20160914,131,NULL,3,503.40,10,0.80,59.8556,4
571,CA-2016-142902,20160912,20160914,131,NULL,2,503.40,10,0.80,59.8556,4
572,CA-2016-142902,20160912,20160914,131,NULL,1,503.40,10,0.80,59.8556,4
573,CA-2014-120887,20140927,20141003,132,NULL,4,87.54,3,0.00,37.6422,1
574,CA-2014-120887,20140927,20141003,132,NULL,3,87.54,3,0.00,37.6422,1
575,CA-2014-120887,20140927,20141003,132,NULL,2,87.54,3,0.00,37.6422,1
576,CA-2014-120887,20140927,20141003,132,NULL,1,87.54,3,0.00,37.6422,1
577,CA-2014-167850,20140809,20140816,133,NULL,4,193.94,5,0.40,27.7412,2
578,CA-2014-167850,20140809,20140816,133,NULL,3,193.94,5,0.40,27.7412,2
579,CA-2014-167850,20140809,20140816,133,NULL,2,193.94,5,0.40,27.7412,2
580,CA-2014-167850,20140809,20140816,133,NULL,1,193.94,5,0.40,27.7412,2
581,CA-2014-164259,20141228,20141230,134,NULL,4,99.14,4,0.20,8.6744,1
582,CA-2014-164259,20141228,20141230,134,NULL,3,99.14,4,0.20,8.6744,1
583,CA-2014-164259,20141228,20141230,134,NULL,2,99.14,4,0.20,8.6744,1
584,CA-2014-164259,20141228,20141230,134,NULL,1,99.14,4,0.20,8.6744,1
585,CA-2014-164973,20141104,20141109,135,NULL,4,4807.37,14,0.10,2242.8404,5
586,CA-2014-164973,20141104,20141109,135,NULL,3,4807.37,14,0.10,2242.8404,5
587,CA-2014-164973,20141104,20141109,135,NULL,2,4807.37,14,0.10,2242.8404,5
588,CA-2014-164973,20141104,20141109,135,NULL,1,4807.37,14,0.10,2242.8404,5
589,CA-2014-156601,20140919,20140924,136,NULL,4,7.16,2,0.00,3.5800,1
590,CA-2014-156601,20140919,20140924,136,NULL,3,7.16,2,0.00,3.5800,1
591,CA-2014-156601,20140919,20140924,136,NULL,2,7.16,2,0.00,3.5800,1
592,CA-2014-156601,20140919,20140924,136,NULL,1,7.16,2,0.00,3.5800,1
593,CA-2016-162138,20160423,20160427,137,NULL,4,351.51,7,0.20,116.7405,2
594,CA-2016-162138,20160423,20160427,137,NULL,3,351.51,7,0.20,116.7405,2
595,CA-2016-162138,20160423,20160427,137,NULL,2,351.51,7,0.20,116.7405,2
596,CA-2016-162138,20160423,20160427,137,NULL,1,351.51,7,0.20,116.7405,2
597,CA-2017-153339,20171103,20171105,138,NULL,4,15.99,1,0.20,0.9995,1
598,CA-2017-153339,20171103,20171105,138,NULL,3,15.99,1,0.20,0.9995,1
599,CA-2017-153339,20171103,20171105,138,NULL,2,15.99,1,0.20,0.9995,1
600,CA-2017-153339,20171103,20171105,138,NULL,1,15.99,1,0.20,0.9995,1
601,US-2016-141544,20160830,20160901,139,NULL,4,1269.87,25,1.80,-316.8514,5
602,US-2016-141544,20160830,20160901,139,NULL,3,1269.87,25,1.80,-316.8514,5
603,US-2016-141544,20160830,20160901,139,NULL,2,1269.87,25,1.80,-316.8514,5
604,US-2016-141544,20160830,20160901,139,NULL,1,1269.87,25,1.80,-316.8514,5
605,US-2016-150147,20160425,20160429,140,NULL,4,108.42,7,1.80,-37.9432,3
606,US-2016-150147,20160425,20160429,140,NULL,3,108.42,7,1.80,-37.9432,3
607,US-2016-150147,20160425,20160429,140,NULL,2,108.42,7,1.80,-37.9432,3
608,US-2016-150147,20160425,20160429,140,NULL,1,108.42,7,1.80,-37.9432,3
609,CA-2015-137946,20150901,20150904,141,NULL,4,979.10,7,0.60,342.0882,3
610,CA-2015-137946,20150901,20150904,141,NULL,3,979.10,7,0.60,342.0882,3
611,CA-2015-137946,20150901,20150904,141,NULL,2,979.10,7,0.60,342.0882,3
612,CA-2015-137946,20150901,20150904,141,NULL,1,979.10,7,0.60,342.0882,3
613,CA-2014-129924,20140712,20140717,142,NULL,4,706.06,5,0.40,-14.6632,2
614,CA-2014-129924,20140712,20140717,142,NULL,3,706.06,5,0.40,-14.6632,2
615,CA-2014-129924,20140712,20140717,142,NULL,2,706.06,5,0.40,-14.6632,2
616,CA-2014-129924,20140712,20140717,142,NULL,1,706.06,5,0.40,-14.6632,2
617,CA-2015-128167,20150622,20150626,108,NULL,4,4.96,4,0.00,2.3312,1
618,CA-2015-128167,20150622,20150626,108,NULL,3,4.96,4,0.00,2.3312,1
619,CA-2015-128167,20150622,20150626,108,NULL,2,4.96,4,0.00,2.3312,1
620,CA-2015-128167,20150622,20150626,108,NULL,1,4.96,4,0.00,2.3312,1
621,CA-2014-122336,20140413,20140417,64,NULL,4,630.75,39,1.50,-388.3960,4
622,CA-2014-122336,20140413,20140417,64,NULL,3,630.75,39,1.50,-388.3960,4
623,CA-2014-122336,20140413,20140417,64,NULL,2,630.75,39,1.50,-388.3960,4
624,CA-2014-122336,20140413,20140417,64,NULL,1,630.75,39,1.50,-388.3960,4
625,US-2015-120712,20151220,20151224,80,NULL,4,88.80,4,0.20,-2.2200,1
626,US-2015-120712,20151220,20151224,80,NULL,3,88.80,4,0.20,-2.2200,1
627,US-2015-120712,20151220,20151224,80,NULL,2,88.80,4,0.20,-2.2200,1
628,US-2015-120712,20151220,20151224,80,NULL,1,88.80,4,0.20,-2.2200,1
