product_key,product_id,category,subcategory,product_name
1,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase
2,FUR-CH-10000454,Furniture,Chairs,"""Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"""
"\nFUR-FU-10001756,Furniture,Furnishings,""Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany"""
"\nOFF-LA-10000634,Office Supplies,Labels,Avery 509"
"\nFUR-FU-10001588,Furniture,Furnishings,""Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black"""
"\nTEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone"
"\nOFF-PA-10001937,Office Supplies,Paper,Xerox 21"
"\nOFF-AR-10003373,Office Supplies,Art,""Boston School Pro Electric Pencil Sharpener, 1670"""
"\nFUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair"
"\nTEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier"
"\nTEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router"
"\nOFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips"
"\nTEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800"
"\nFUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp"
"\nTEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone"
"\nOFF-ST-10000675,Office Supplies,Storage,""File Shuttle II and Handi-File, Black"""
"\nFUR-CH-10003312,Furniture,Chairs,Hon 2090 Â“Pillow SoftÂ” Series Mid Back Swivel/Tilt Chairs"
"\nOFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels"
"\nOFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern"
"\nTEC-PH-10004614,Technology,Phones,AT&T 841000 Phone"
"\nOFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers"
"\nOFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels"
"\nOFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders"
"\nTEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier"
"\nOFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders"
"\nOFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders"
"\nFUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables"
"\nOFF-FA-10000490,Office Supplies,Fasteners,""OIC Binder Clips, Mini, 1/4"" Capacity, Black"""
"\nOFF-AR-10000122,Office Supplies,Art,Newell 314"
"\nTEC-PH-10000702,Technology,Phones,""Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White"""
"\nOFF-AR-10001374,Office Supplies,Art,""BIC Brite Liner Highlighters, Chisel Tip"""
"\nOFF-PA-10001970,Office Supplies,Paper,Xerox 1881"
"\nOFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders"
"\nOFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System"
"\nFUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases"
"\nOFF-EN-10001137,Office Supplies,Envelopes,""#10 Gummed Flap White Envelopes, 100/Box"""
"\nOFF-AR-10002399,Office Supplies,Art,""Dixon Prang Watercolor Pencils, 10-Color Set with Brush"""
"\nOFF-PA-10002713,Office Supplies,Paper,""Adams Phone Message Book, 200 Message Capacity, 8 1/16Â” x 11Â”"""
"\nOFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection"
"\nOFF-LA-10001158,Office Supplies,Labels,""Avery Address/Shipping Labels for Typewriters, 4"" x 2"""""
"\nFUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair"
"\nOFF-AR-10003732,Office Supplies,Art,Newell 333"
"\nFUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories"
"\nOFF-BI-10002412,Office Supplies,Binders,Wilson Jones Â“SnapÂ” Scratch Pad Binder Tool for Ring Binders"
"\nOFF-SU-10001225,Office Supplies,Supplies,Staple remover"
"\nOFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File"
"\nOFF-PA-10002036,Office Supplies,Paper,Xerox 1930"
"\nOFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File"
"\nTEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band GigabitÂ Smart WiFi Router"
"\nOFF-AR-10000658,Office Supplies,Art,Newell 324"
"\nTEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite"
"\nOFF-PA-10003039,Office Supplies,Paper,Xerox 1960"
"\nFUR-TA-10004915,Furniture,Tables,""Office Impressions End Table, 20-1/2""H x 24""W x 20""D"""
"\nOFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber"
"\nOFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote"
"\nOFF-BI-10000309,Office Supplies,Binders,""GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"""
"\nOFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection"
"\nOFF-BI-10002225,Office Supplies,Binders,""Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""""
"\nTEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card"
"\nFUR-TA-10000617,Furniture,Tables,""Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal"""
"\nTEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200"
"\nTEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server"
"\nFUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive"
"\nOFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils"
"\nOFF-BI-10000050,Office Supplies,Binders,""Angle-D Binders with Locking Rings, Label Holders"""
"\nTEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone"
"\nTEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier"
"\nOFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders"
"\nOFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders"
"\nOFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma"
"\nOFF-PA-10002552,Office Supplies,Paper,Xerox 1958"
"\nOFF-SU-10002573,Office Supplies,Supplies,""Acme 10"" Easy Grip Assistive Scissors"""
"\nOFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File"
"\nOFF-ST-10000934,Office Supplies,Storage,""Contico 72""H Heavy-Duty Storage System"""
"\nTEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card"
"\nOFF-PA-10001947,Office Supplies,Paper,Xerox 1974"
"\nOFF-AR-10003478,Office Supplies,Art,""Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack"""
"\nOFF-AP-10004249,Office Supplies,Appliances,Staple holder"
"\nTEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier"
"\nOFF-PA-10003724,Office Supplies,Paper,""Wirebound Message Book, 4 per Page"""
"\nFUR-TA-10002041,Furniture,Tables,""Bevis Round Conference Table Top, X-Base"""
"\nOFF-PA-10002893,Office Supplies,Paper,""Wirebound Service Call Books, 5 1/2"" x 4"""""
"\nOFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels"
"\nOFF-PA-10001970,Office Supplies,Paper,Xerox 1908"
"\nFUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine"
"\nFUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair"
"\nOFF-PA-10000157,Office Supplies,Paper,Xerox 191"
"\nOFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener"
"\nFUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs"
"\nOFF-PA-10003845,Office Supplies,Paper,Xerox 1987"
"\nOFF-AR-10001573,Office Supplies,Art,American Pencil"
"\nOFF-EN-10000483,Office Supplies,Envelopes,""White Envelopes, White Envelopes with Clear Poly Window"""
"\nTEC-AC-10004114,Technology,Accessories,KeyTronicÂ 6101 Series -Â KeyboardÂ - Black"
"\nFUR-FU-10004712,Furniture,Furnishings,""Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black"""
"\nOFF-ST-10000918,Office Supplies,Storage,Crate-A-Files"
"\nFUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs"
"\nFUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame"
"\nOFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System"
"\nTEC-MA-10000029,Technology,Machines,""Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner"""
"\nOFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil"
"\nOFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System"
"\nOFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma"
"\nOFF-ST-10003306,Office Supplies,Storage,Letter Size Cart"
"\nOFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers"
"\nTEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard"
"\nTEC-MA-10002937,Technology,Machines,""Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner"""
"\nOFF-PA-10002230,Office Supplies,Paper,Xerox 1897"
"\nFUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair"
"\nFUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame"
"\nOFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System"
"\nOFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays"
"\nOFF-PA-10002222,Office Supplies,Paper,""Xerox Color Copier Paper, 11"" x 17"", Ream"""
"\nFUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair"
"\nOFF-LA-10001317,Office Supplies,Labels,Avery 520"
"\nFUR-FU-10000206,Furniture,Furnishings,""GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"""
"\nOFF-AR-10000588,Office Supplies,Art,Newell 345"
"\nOFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer"
"\nOFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener"
"\nOFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils"
"\nOFF-AR-10004974,Office Supplies,Art,Newell 342"
"\nTEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S"
"\nOFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer"
"\nTEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive"
"\nFUR-CH-10000225,Furniture,Chairs,""Global Geo Office Task Chair, Gray"""
"\nFUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms"
"\nOFF-EN-10001415,Office Supplies,Envelopes,Staple envelope"
"\nOFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner"
"\nTEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse"
"\nOFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock"
"\nFUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table"
"\nOFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back"
"\nOFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener"
"\nOFF-AP-10002578,Office Supplies,Appliances,""Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote"""
"\nFUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library"
"\nOFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket"
"\nOFF-PA-10004071,Office Supplies,Paper,""Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"""
"\nOFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving"
"\nFUR-BO-10001601,Furniture,Bookcases,""Sauder Mission Library with Doors, Fruitwood Finish"""
"\nTEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3"
"\nOFF-ST-10001321,Office Supplies,Storage,""Decoflex Hanging Personal Folder File, Blue"""
"\nOFF-PA-10001509,Office Supplies,Paper,""Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4"""""
"\nOFF-PA-10003465,Office Supplies,Paper,Xerox 1912"
"\nTEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless"
"\nOFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils"
"\nOFF-ST-10000689,Office Supplies,Storage,""Fellowes Strictly Business Drawer File, Letter/Legal Size"""
"\nTEC-AC-10001445,Technology,Accessories,ImationÂ USB 2.0 SwivelÂ Flash DriveÂ USBÂ flash driveÂ - 4 GB - Pink"
"\nTEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse"
"\nOFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing"
"\nFUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases"
"\nTEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock"
"\nTEC-PH-10001363,Technology,Phones,Apple iPhone 5S"
"\nTEC-PH-10000376,Technology,Phones,Square Credit Card Reader"
"\nTEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse"
"\nOFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving"
"\nOFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes"
"\nTEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive"
"\nFUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table"
"\nOFF-EN-10001434,Office Supplies,Envelopes,""Strathmore #10 Envelopes, Ultimate White"""
"\nOFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips"
"\nFUR-FU-10004864,Furniture,Furnishings,""Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"""
"\nFUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories"
"\nOFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders"
"\nOFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers"
"\nFUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter"
"\nOFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets"
"\nOFF-PA-10000357,Office Supplies,Paper,""White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"""
"\nOFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener"
"\nOFF-AR-10003856,Office Supplies,Art,Newell 344"
"\nOFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle"
"\nOFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind"
"\nFUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock"
"\nTEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive"
"\nOFF-AR-10003811,Office Supplies,Art,Newell 327"
"\nOFF-AR-10001246,Office Supplies,Art,Newell 317"
"\nTEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier"
"\nOFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box"
"\nOFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)"
"\nOFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers"
"\nOFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black"
"\nOFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal"
"\nTEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset"
"\nTEC-AC-10003832,Technology,Accessories,ImationÂ 16GB Mini TravelDrive USB 2.0Â Flash Drive"
"\nOFF-FA-10002815,Office Supplies,Fasteners,Staples"
"\nFUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs"
"\nOFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers"
"\nOFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener"
"\nOFF-EN-10001335,Office Supplies,Envelopes,""White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes"""
"\nFUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs"
"\nFUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors"
"\nTEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B"
"\nOFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box"
"\nOFF-BI-10002429,Office Supplies,Binders,""Premier Elliptical Ring Binder, Black"""
"\nOFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders"
"\nOFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac"
"\nFUR-CH-10002647,Furniture,Chairs,""Situations Contoured Folding Chairs, 4/Set"""
"\nTEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard"
"\nTEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset"
"\nTEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive"
"\nTEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 SmallÂ Office TelephoneÂ - Titanium"
"\nFUR-FU-10000723,Furniture,Furnishings,""Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting"""
"\nOFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs"
"\nOFF-PA-10002986,Office Supplies,Paper,Xerox 1898"
"\nOFF-SU-10001935,Office Supplies,Supplies,Staple remover"
"\nFUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall"
"\nFUR-FU-10003039,Furniture,Furnishings,""Howard Miller 11-1/2"" Diameter Grantwood Wall Clock"""
"\nOFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips"
"\nOFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack"
"\nOFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters"
"\nOFF-LA-10001297,Office Supplies,Labels,Avery 473"
"\nFUR-TA-10004256,Furniture,Tables,Bretford Â“Just In TimeÂ” Height-Adjustable Multi-Task Work Tables"
"\nOFF-PA-10003441,Office Supplies,Paper,Xerox 226"
"\nOFF-BI-10000069,Office Supplies,Binders,""GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb"""
"\nOFF-AP-10003914,Office Supplies,Appliances,""Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts"""
"\nFUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame"
"\nOFF-FA-10003467,Office Supplies,Fasteners,""Alliance Big Bands Rubber Bands, 12/Pack"""
"\nTEC-PH-10002496,Technology,Phones,Cisco SPA301"
"\nOFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels"
"\nOFF-BI-10001107,Office Supplies,Binders,""GBC White Gloss Covers, Plain Front"""
"\nOFF-PA-10004451,Office Supplies,Paper,Xerox 222"
"\nFUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs"
"\nTEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple"
"\nOFF-AR-10003394,Office Supplies,Art,Newell 332"
"\nOFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books"
"\nOFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors"
"\nFUR-FU-10001475,Furniture,Furnishings,""Contract Clock, 14"", Brown"""
"\nOFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener"
"\nTEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ"
"\nOFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge"
"\nOFF-LA-10003930,Office Supplies,Labels,""Dot Matrix Printer Tape Reel Labels, White, 5000/Box"""
"\nTEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh"
"\nOFF-PA-10002005,Office Supplies,Paper,Xerox 225"
"\nOFF-PA-10004101,Office Supplies,Paper,Xerox 1894"
"\nOFF-AR-10004078,Office Supplies,Art,Newell 312"
"\nOFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector"
"\nFUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp"
"\nOFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips"
"\nTEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone"
"\nTEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter"
"\nOFF-ST-10001490,Office Supplies,Storage,""Hot File 7-Pocket, Floor Stand"""
"\nOFF-PA-10002120,Office Supplies,Paper,Xerox 1889"
"\nOFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders"
"\nTEC-PH-10003092,Technology,Phones,Motorola L804"
"\nOFF-LA-10004345,Office Supplies,Labels,Avery 493"
"\nOFF-PA-10001204,Office Supplies,Paper,Xerox 1972"
"\nTEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System"
"\nOFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders"
"\nFUR-FU-10003849,Furniture,Furnishings,""DAX Metal Frame, Desktop, Stepped-Edge"""
"\nFUR-FU-10000010,Furniture,Furnishings,""DAX Value U-Channel Document Frames, Easel Back"""
"\nOFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders"
"\nTEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone"
"\nOFF-BI-10002103,Office Supplies,Binders,""Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"""
"\nFUR-CH-10004853,Furniture,Chairs,""Global Manager's Adjustable Task Chair, Storm"""
"\nOFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room"
"\nOFF-ST-10001272,Office Supplies,Storage,""Mini 13-1/2 Capacity Data Binder Rack, Pearl"""
"\nFUR-FU-10000221,Furniture,Furnishings,""Master Caster Door Stop, Brown"""
"\nOFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector"
"\nOFF-BI-10000605,Office Supplies,Binders,""Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red"""
"\nOFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units"
"\nTEC-AC-10001267,Technology,Accessories,ImationÂ 32GB Pocket Pro USB 3.0Â Flash DriveÂ - 32 GB - Black - 1 P ..."
"\nTEC-PH-10002103,Technology,Phones,Jabra SPEAK 410"
"\nTEC-AC-10002857,Technology,Accessories,""Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack"""
